timestamp,speed_kmh,engine_temp_c,tire_pressure_psi,speed_status,temp_status,psi_status,speed_trend,temp_trend,psi_trend,overall_health,alerts
1779521791.067,166.4,88.7,31.7,danger,optimal,optimal,↓ decreasing,↓ decreasing,↓ decreasing,EXCELLENT,⚠️ EXCESSIVE_SPEED: Vehicle speed exceeds safe limits|💨 PRESSURE_LEAK: Tire pressure dropping
1779521792.068,168.5,89.7,32.3,danger,optimal,optimal,↓ decreasing,→ stable,→ stable,EXCELLENT,⚠️ EXCESSIVE_SPEED: Vehicle speed exceeds safe limits
1779521793.069,171.4,88.7,32.4,danger,optimal,optimal,→ stable,↓ decreasing,→ stable,EXCELLENT,⚠️ EXCESSIVE_SPEED: Vehicle speed exceeds safe limits
1779521794.07,168.1,89.7,32.1,danger,optimal,optimal,↑ increasing,→ stable,→ stable,EXCELLENT,⚠️ EXCESSIVE_SPEED: Vehicle speed exceeds safe limits
1779521795.071,168.1,91.5,32.4,danger,optimal,optimal,↑ increasing,→ stable,→ stable,EXCELLENT,⚠️ EXCESSIVE_SPEED: Vehicle speed exceeds safe limits
1779521796.072,167.1,89.6,31.7,danger,optimal,optimal,↑ increasing,→ stable,→ stable,EXCELLENT,⚠️ EXCESSIVE_SPEED: Vehicle speed exceeds safe limits
1779521797.072,171.9,89.0,32.1,danger,optimal,optimal,↑ increasing,→ stable,→ stable,EXCELLENT,⚠️ EXCESSIVE_SPEED: Vehicle speed exceeds safe limits
1779521798.073,170.1,89.2,32.3,danger,optimal,optimal,→ stable,→ stable,→ stable,EXCELLENT,⚠️ EXCESSIVE_SPEED: Vehicle speed exceeds safe limits
1779521799.073,169.5,90.3,31.9,danger,optimal,optimal,→ stable,→ stable,→ stable,EXCELLENT,⚠️ EXCESSIVE_SPEED: Vehicle speed exceeds safe limits
1779521800.075,171.0,89.7,32.0,danger,optimal,optimal,↑ increasing,→ stable,→ stable,EXCELLENT,⚠️ EXCESSIVE_SPEED: Vehicle speed exceeds safe limits
1779521801.075,167.7,89.4,31.8,danger,optimal,optimal,↑ increasing,→ stable,→ stable,EXCELLENT,⚠️ EXCESSIVE_SPEED: Vehicle speed exceeds safe limits
1779521802.076,167.1,89.4,32.3,danger,optimal,optimal,↑ increasing,→ stable,→ stable,EXCELLENT,⚠️ EXCESSIVE_SPEED: Vehicle speed exceeds safe limits
1779521803.076,167.1,91.1,32.3,danger,optimal,optimal,→ stable,↑ increasing,→ stable,EXCELLENT,⚠️ EXCESSIVE_SPEED: Vehicle speed exceeds safe limits
1779521804.076,168.7,91.4,31.6,danger,optimal,optimal,→ stable,↑ increasing,→ stable,EXCELLENT,⚠️ EXCESSIVE_SPEED: Vehicle speed exceeds safe limits
1779521805.077,171.1,89.1,32.0,danger,optimal,optimal,→ stable,→ stable,→ stable,EXCELLENT,⚠️ EXCESSIVE_SPEED: Vehicle speed exceeds safe limits
1779521806.078,167.5,89.1,32.3,danger,optimal,optimal,↑ increasing,→ stable,→ stable,EXCELLENT,⚠️ EXCESSIVE_SPEED: Vehicle speed exceeds safe limits
1779521807.079,166.9,90.1,32.2,danger,optimal,optimal,→ stable,→ stable,→ stable,EXCELLENT,⚠️ EXCESSIVE_SPEED: Vehicle speed exceeds safe limits
1779521808.08,167.5,89.2,31.7,danger,optimal,optimal,→ stable,→ stable,→ stable,EXCELLENT,⚠️ EXCESSIVE_SPEED: Vehicle speed exceeds safe limits
1779521809.081,170.2,88.7,32.4,danger,optimal,optimal,→ stable,→ stable,→ stable,EXCELLENT,⚠️ EXCESSIVE_SPEED: Vehicle speed exceeds safe limits
1779521810.082,171.8,90.5,31.9,danger,optimal,optimal,↓ decreasing,→ stable,→ stable,EXCELLENT,⚠️ EXCESSIVE_SPEED: Vehicle speed exceeds safe limits
1779521811.083,169.9,90.2,31.7,danger,optimal,optimal,↓ decreasing,→ stable,→ stable,EXCELLENT,⚠️ EXCESSIVE_SPEED: Vehicle speed exceeds safe limits
1779521812.083,166.7,91.3,32.2,danger,optimal,optimal,→ stable,→ stable,→ stable,EXCELLENT,⚠️ EXCESSIVE_SPEED: Vehicle speed exceeds safe limits
1779521813.084,169.3,88.9,32.1,danger,optimal,optimal,→ stable,→ stable,→ stable,EXCELLENT,⚠️ EXCESSIVE_SPEED: Vehicle speed exceeds safe limits
1779521814.085,166.2,90.2,31.7,danger,optimal,optimal,→ stable,→ stable,→ stable,EXCELLENT,⚠️ EXCESSIVE_SPEED: Vehicle speed exceeds safe limits
1779521815.086,166.1,88.7,31.8,danger,optimal,optimal,↓ decreasing,→ stable,→ stable,EXCELLENT,⚠️ EXCESSIVE_SPEED: Vehicle speed exceeds safe limits
1779521816.087,166.7,90.7,32.1,danger,optimal,optimal,↓ decreasing,→ stable,→ stable,EXCELLENT,⚠️ EXCESSIVE_SPEED: Vehicle speed exceeds safe limits
1779521817.088,167.5,89.7,32.3,danger,optimal,optimal,→ stable,→ stable,→ stable,EXCELLENT,⚠️ EXCESSIVE_SPEED: Vehicle speed exceeds safe limits
1779521818.09,168.9,88.5,31.7,danger,optimal,optimal,→ stable,→ stable,→ stable,EXCELLENT,⚠️ EXCESSIVE_SPEED: Vehicle speed exceeds safe limits
1779521819.091,169.5,90.8,32.4,danger,optimal,optimal,→ stable,→ stable,→ stable,EXCELLENT,⚠️ EXCESSIVE_SPEED: Vehicle speed exceeds safe limits
1779521820.092,171.8,90.5,31.8,danger,optimal,optimal,→ stable,→ stable,→ stable,EXCELLENT,⚠️ EXCESSIVE_SPEED: Vehicle speed exceeds safe limits
1779521821.093,166.5,89.0,31.8,danger,optimal,optimal,↓ decreasing,→ stable,→ stable,EXCELLENT,⚠️ EXCESSIVE_SPEED: Vehicle speed exceeds safe limits
1779521822.093,168.0,89.8,31.9,danger,optimal,optimal,↓ decreasing,→ stable,→ stable,EXCELLENT,⚠️ EXCESSIVE_SPEED: Vehicle speed exceeds safe limits
1779521823.095,166.9,89.4,32.3,danger,optimal,optimal,↓ decreasing,→ stable,→ stable,EXCELLENT,⚠️ EXCESSIVE_SPEED: Vehicle speed exceeds safe limits
1779521824.096,170.0,89.0,31.9,danger,optimal,optimal,↓ decreasing,→ stable,→ stable,EXCELLENT,⚠️ EXCESSIVE_SPEED: Vehicle speed exceeds safe limits
1779521825.096,170.5,90.7,32.3,danger,optimal,optimal,→ stable,→ stable,→ stable,EXCELLENT,⚠️ EXCESSIVE_SPEED: Vehicle speed exceeds safe limits
1779521826.098,169.7,91.2,32.2,danger,optimal,optimal,↑ increasing,→ stable,→ stable,EXCELLENT,⚠️ EXCESSIVE_SPEED: Vehicle speed exceeds safe limits
1779521827.098,169.2,88.8,32.0,danger,optimal,optimal,↑ increasing,→ stable,→ stable,EXCELLENT,⚠️ EXCESSIVE_SPEED: Vehicle speed exceeds safe limits
1779521828.099,166.5,88.6,31.6,danger,optimal,optimal,↑ increasing,→ stable,→ stable,EXCELLENT,⚠️ EXCESSIVE_SPEED: Vehicle speed exceeds safe limits
1779521829.1,170.0,90.1,31.9,danger,optimal,optimal,↑ increasing,→ stable,→ stable,EXCELLENT,⚠️ EXCESSIVE_SPEED: Vehicle speed exceeds safe limits
1779521830.101,169.7,91.0,31.8,danger,optimal,optimal,→ stable,→ stable,→ stable,EXCELLENT,⚠️ EXCESSIVE_SPEED: Vehicle speed exceeds safe limits
1779521831.102,170.5,89.0,32.0,danger,optimal,optimal,↑ increasing,→ stable,→ stable,EXCELLENT,⚠️ EXCESSIVE_SPEED: Vehicle speed exceeds safe limits
1779521832.102,168.2,91.0,31.8,danger,optimal,optimal,↑ increasing,→ stable,→ stable,EXCELLENT,⚠️ EXCESSIVE_SPEED: Vehicle speed exceeds safe limits
1779521833.103,170.5,89.1,32.3,danger,optimal,optimal,↑ increasing,→ stable,→ stable,EXCELLENT,⚠️ EXCESSIVE_SPEED: Vehicle speed exceeds safe limits
1779521834.104,169.1,91.4,31.7,danger,optimal,optimal,↑ increasing,→ stable,→ stable,EXCELLENT,⚠️ EXCESSIVE_SPEED: Vehicle speed exceeds safe limits
1779521835.105,171.5,89.2,32.2,danger,optimal,optimal,↑ increasing,→ stable,→ stable,EXCELLENT,⚠️ EXCESSIVE_SPEED: Vehicle speed exceeds safe limits
1779521836.106,170.5,89.9,31.9,danger,optimal,optimal,↑ increasing,→ stable,→ stable,EXCELLENT,⚠️ EXCESSIVE_SPEED: Vehicle speed exceeds safe limits
1779521837.107,171.9,90.7,31.6,danger,optimal,optimal,↑ increasing,→ stable,→ stable,EXCELLENT,⚠️ EXCESSIVE_SPEED: Vehicle speed exceeds safe limits
1779521838.108,166.7,91.2,31.8,danger,optimal,optimal,↑ increasing,→ stable,→ stable,EXCELLENT,⚠️ EXCESSIVE_SPEED: Vehicle speed exceeds safe limits
1779521839.109,167.0,90.3,32.3,danger,optimal,optimal,↑ increasing,↑ increasing,→ stable,EXCELLENT,⚠️ EXCESSIVE_SPEED: Vehicle speed exceeds safe limits
1779521840.11,168.2,89.1,31.9,danger,optimal,optimal,↑ increasing,→ stable,→ stable,EXCELLENT,⚠️ EXCESSIVE_SPEED: Vehicle speed exceeds safe limits
1779521841.11,166.9,89.3,31.9,danger,optimal,optimal,→ stable,→ stable,→ stable,EXCELLENT,⚠️ EXCESSIVE_SPEED: Vehicle speed exceeds safe limits
1779521842.111,171.8,90.5,31.9,danger,optimal,optimal,→ stable,→ stable,→ stable,EXCELLENT,⚠️ EXCESSIVE_SPEED: Vehicle speed exceeds safe limits
1779521843.111,168.8,89.7,32.2,danger,optimal,optimal,→ stable,→ stable,→ stable,EXCELLENT,⚠️ EXCESSIVE_SPEED: Vehicle speed exceeds safe limits
1779521844.112,169.7,91.5,32.1,danger,optimal,optimal,→ stable,→ stable,→ stable,EXCELLENT,⚠️ EXCESSIVE_SPEED: Vehicle speed exceeds safe limits
1779521845.113,167.4,89.0,32.0,danger,optimal,optimal,↓ decreasing,→ stable,→ stable,EXCELLENT,⚠️ EXCESSIVE_SPEED: Vehicle speed exceeds safe limits
1779521846.113,167.5,88.9,32.4,danger,optimal,optimal,↓ decreasing,→ stable,→ stable,EXCELLENT,⚠️ EXCESSIVE_SPEED: Vehicle speed exceeds safe limits
1779521847.114,167.2,88.6,31.8,danger,optimal,optimal,↓ decreasing,→ stable,→ stable,EXCELLENT,⚠️ EXCESSIVE_SPEED: Vehicle speed exceeds safe limits
1779521848.115,171.8,90.3,32.1,danger,optimal,optimal,↓ decreasing,↓ decreasing,→ stable,EXCELLENT,⚠️ EXCESSIVE_SPEED: Vehicle speed exceeds safe limits
1779521849.116,166.6,90.1,32.2,danger,optimal,optimal,↓ decreasing,↓ decreasing,→ stable,EXCELLENT,⚠️ EXCESSIVE_SPEED: Vehicle speed exceeds safe limits
1779521850.117,166.3,88.6,31.7,danger,optimal,optimal,↓ decreasing,→ stable,→ stable,EXCELLENT,⚠️ EXCESSIVE_SPEED: Vehicle speed exceeds safe limits
1779521851.118,169.7,90.7,31.7,danger,optimal,optimal,→ stable,→ stable,→ stable,EXCELLENT,⚠️ EXCESSIVE_SPEED: Vehicle speed exceeds safe limits
1779521852.119,169.0,91.1,31.7,danger,optimal,optimal,↓ decreasing,→ stable,→ stable,EXCELLENT,⚠️ EXCESSIVE_SPEED: Vehicle speed exceeds safe limits
1779521853.12,170.4,89.2,32.2,danger,optimal,optimal,↓ decreasing,→ stable,→ stable,EXCELLENT,⚠️ EXCESSIVE_SPEED: Vehicle speed exceeds safe limits
1779521854.119,169.5,90.3,32.2,danger,optimal,optimal,↓ decreasing,→ stable,→ stable,EXCELLENT,⚠️ EXCESSIVE_SPEED: Vehicle speed exceeds safe limits
1779521855.12,171.0,89.7,32.2,danger,optimal,optimal,→ stable,→ stable,→ stable,EXCELLENT,⚠️ EXCESSIVE_SPEED: Vehicle speed exceeds safe limits
1779521856.121,171.1,90.1,31.9,danger,optimal,optimal,↑ increasing,→ stable,→ stable,EXCELLENT,⚠️ EXCESSIVE_SPEED: Vehicle speed exceeds safe limits
1779521857.121,170.5,90.0,31.8,danger,optimal,optimal,↑ increasing,→ stable,→ stable,EXCELLENT,⚠️ EXCESSIVE_SPEED: Vehicle speed exceeds safe limits
1779521858.122,166.7,89.5,32.4,danger,optimal,optimal,→ stable,→ stable,→ stable,EXCELLENT,⚠️ EXCESSIVE_SPEED: Vehicle speed exceeds safe limits
1779521859.123,167.8,90.2,31.6,danger,optimal,optimal,↑ increasing,→ stable,→ stable,EXCELLENT,⚠️ EXCESSIVE_SPEED: Vehicle speed exceeds safe limits
1779521860.124,167.7,90.1,31.6,danger,optimal,optimal,↑ increasing,→ stable,→ stable,EXCELLENT,⚠️ EXCESSIVE_SPEED: Vehicle speed exceeds safe limits
1779521861.125,171.3,90.0,31.9,danger,optimal,optimal,↑ increasing,→ stable,→ stable,EXCELLENT,⚠️ EXCESSIVE_SPEED: Vehicle speed exceeds safe limits
1779521862.125,168.3,90.7,32.3,danger,optimal,optimal,↑ increasing,→ stable,→ stable,EXCELLENT,⚠️ EXCESSIVE_SPEED: Vehicle speed exceeds safe limits
1779521863.126,169.3,88.8,32.1,danger,optimal,optimal,↑ increasing,→ stable,→ stable,EXCELLENT,⚠️ EXCESSIVE_SPEED: Vehicle speed exceeds safe limits
1779521864.126,169.5,89.2,32.1,danger,optimal,optimal,↑ increasing,→ stable,→ stable,EXCELLENT,⚠️ EXCESSIVE_SPEED: Vehicle speed exceeds safe limits
1779521865.127,171.4,88.9,32.3,danger,optimal,optimal,→ stable,→ stable,→ stable,EXCELLENT,⚠️ EXCESSIVE_SPEED: Vehicle speed exceeds safe limits
1779521866.128,170.3,88.6,32.1,danger,optimal,optimal,→ stable,→ stable,→ stable,EXCELLENT,⚠️ EXCESSIVE_SPEED: Vehicle speed exceeds safe limits
1779521867.129,170.6,88.9,32.3,danger,optimal,optimal,→ stable,↓ decreasing,→ stable,EXCELLENT,⚠️ EXCESSIVE_SPEED: Vehicle speed exceeds safe limits
1779521868.13,168.7,91.1,31.9,danger,optimal,optimal,→ stable,→ stable,→ stable,EXCELLENT,⚠️ EXCESSIVE_SPEED: Vehicle speed exceeds safe limits
1779521869.132,168.9,89.9,32.1,danger,optimal,optimal,→ stable,→ stable,→ stable,EXCELLENT,⚠️ EXCESSIVE_SPEED: Vehicle speed exceeds safe limits
1779521870.132,171.1,89.8,31.7,danger,optimal,optimal,↑ increasing,→ stable,→ stable,EXCELLENT,⚠️ EXCESSIVE_SPEED: Vehicle speed exceeds safe limits
1779521871.132,172.0,89.2,32.0,danger,optimal,optimal,↑ increasing,↓ decreasing,→ stable,EXCELLENT,⚠️ EXCESSIVE_SPEED: Vehicle speed exceeds safe limits
1779521872.133,169.5,89.5,31.8,danger,optimal,optimal,↑ increasing,↓ decreasing,→ stable,EXCELLENT,⚠️ EXCESSIVE_SPEED: Vehicle speed exceeds safe limits
1779521873.135,167.1,91.2,31.7,danger,optimal,optimal,↑ increasing,→ stable,→ stable,EXCELLENT,⚠️ EXCESSIVE_SPEED: Vehicle speed exceeds safe limits
1779521874.136,171.8,91.0,32.0,danger,optimal,optimal,↑ increasing,→ stable,→ stable,EXCELLENT,⚠️ EXCESSIVE_SPEED: Vehicle speed exceeds safe limits
1779521875.137,169.7,88.6,32.0,danger,optimal,optimal,↑ increasing,→ stable,→ stable,EXCELLENT,⚠️ EXCESSIVE_SPEED: Vehicle speed exceeds safe limits
1779521876.137,170.3,90.0,31.7,danger,optimal,optimal,↑ increasing,→ stable,→ stable,EXCELLENT,⚠️ EXCESSIVE_SPEED: Vehicle speed exceeds safe limits
1779521877.139,168.1,89.1,32.0,danger,optimal,optimal,→ stable,→ stable,→ stable,EXCELLENT,⚠️ EXCESSIVE_SPEED: Vehicle speed exceeds safe limits
1779521878.14,170.0,89.6,32.3,danger,optimal,optimal,→ stable,→ stable,→ stable,EXCELLENT,⚠️ EXCESSIVE_SPEED: Vehicle speed exceeds safe limits
1779521879.141,168.5,89.8,31.6,danger,optimal,optimal,→ stable,→ stable,→ stable,EXCELLENT,⚠️ EXCESSIVE_SPEED: Vehicle speed exceeds safe limits
1779521880.142,167.4,90.7,31.9,danger,optimal,optimal,→ stable,→ stable,→ stable,EXCELLENT,⚠️ EXCESSIVE_SPEED: Vehicle speed exceeds safe limits
1779521881.143,171.2,88.7,31.7,danger,optimal,optimal,↓ decreasing,→ stable,→ stable,EXCELLENT,⚠️ EXCESSIVE_SPEED: Vehicle speed exceeds safe limits
1779521882.144,169.3,89.7,31.8,danger,optimal,optimal,↓ decreasing,→ stable,→ stable,EXCELLENT,⚠️ EXCESSIVE_SPEED: Vehicle speed exceeds safe limits
1779521883.145,171.1,90.3,32.0,danger,optimal,optimal,→ stable,→ stable,→ stable,EXCELLENT,⚠️ EXCESSIVE_SPEED: Vehicle speed exceeds safe limits
1779521884.145,168.9,88.8,31.8,danger,optimal,optimal,↓ decreasing,→ stable,→ stable,EXCELLENT,⚠️ EXCESSIVE_SPEED: Vehicle speed exceeds safe limits
1779521885.146,166.6,90.7,31.6,danger,optimal,optimal,↓ decreasing,→ stable,→ stable,EXCELLENT,⚠️ EXCESSIVE_SPEED: Vehicle speed exceeds safe limits
1779521886.147,169.6,90.0,31.8,danger,optimal,optimal,↓ decreasing,→ stable,→ stable,EXCELLENT,⚠️ EXCESSIVE_SPEED: Vehicle speed exceeds safe limits
1779521887.147,167.7,90.1,31.9,danger,optimal,optimal,↓ decreasing,→ stable,→ stable,EXCELLENT,⚠️ EXCESSIVE_SPEED: Vehicle speed exceeds safe limits
1779521888.149,169.9,90.3,32.2,danger,optimal,optimal,↓ decreasing,→ stable,→ stable,EXCELLENT,⚠️ EXCESSIVE_SPEED: Vehicle speed exceeds safe limits
1779521889.15,167.5,90.9,31.6,danger,optimal,optimal,↓ decreasing,→ stable,→ stable,EXCELLENT,⚠️ EXCESSIVE_SPEED: Vehicle speed exceeds safe limits
1779521890.151,169.1,89.3,32.3,danger,optimal,optimal,→ stable,→ stable,→ stable,EXCELLENT,⚠️ EXCESSIVE_SPEED: Vehicle speed exceeds safe limits
1779521891.152,168.8,90.6,31.8,danger,optimal,optimal,↓ decreasing,→ stable,→ stable,EXCELLENT,⚠️ EXCESSIVE_SPEED: Vehicle speed exceeds safe limits
1779521892.153,167.3,91.4,31.9,danger,optimal,optimal,↓ decreasing,→ stable,→ stable,EXCELLENT,⚠️ EXCESSIVE_SPEED: Vehicle speed exceeds safe limits
1779521893.155,171.2,89.5,31.8,danger,optimal,optimal,↓ decreasing,→ stable,→ stable,EXCELLENT,⚠️ EXCESSIVE_SPEED: Vehicle speed exceeds safe limits
1779521894.155,168.0,64.0,31.9,danger,optimal,optimal,↓ decreasing,↓ decreasing,→ stable,EXCELLENT,⚠️ EXCESSIVE_SPEED: Vehicle speed exceeds safe limits
1779521895.156,171.0,62.8,32.4,danger,optimal,optimal,→ stable,↓ decreasing,→ stable,EXCELLENT,⚠️ EXCESSIVE_SPEED: Vehicle speed exceeds safe limits
1779521896.157,168.2,62.8,31.7,danger,optimal,optimal,→ stable,↓ decreasing,→ stable,EXCELLENT,⚠️ EXCESSIVE_SPEED: Vehicle speed exceeds safe limits
1779521897.157,167.1,64.3,32.4,danger,optimal,optimal,→ stable,↓ decreasing,→ stable,EXCELLENT,⚠️ EXCESSIVE_SPEED: Vehicle speed exceeds safe limits
1779521898.159,170.5,62.0,31.9,danger,optimal,optimal,→ stable,↓ decreasing,→ stable,EXCELLENT,⚠️ EXCESSIVE_SPEED: Vehicle speed exceeds safe limits
1779521899.16,170.2,63.3,32.2,danger,optimal,optimal,→ stable,↓ decreasing,→ stable,EXCELLENT,⚠️ EXCESSIVE_SPEED: Vehicle speed exceeds safe limits
1779521900.161,169.8,63.3,31.6,danger,optimal,optimal,→ stable,↓ decreasing,→ stable,EXCELLENT,⚠️ EXCESSIVE_SPEED: Vehicle speed exceeds safe limits
1779521901.162,170.0,64.0,32.2,danger,optimal,optimal,→ stable,↓ decreasing,→ stable,EXCELLENT,⚠️ EXCESSIVE_SPEED: Vehicle speed exceeds safe limits
1779521902.163,171.3,62.9,32.0,danger,optimal,optimal,↑ increasing,↓ decreasing,→ stable,EXCELLENT,⚠️ EXCESSIVE_SPEED: Vehicle speed exceeds safe limits
1779521903.164,170.8,62.9,32.2,danger,optimal,optimal,↑ increasing,↓ decreasing,→ stable,EXCELLENT,⚠️ EXCESSIVE_SPEED: Vehicle speed exceeds safe limits
