timestamp,speed_kmh,engine_temp_c,tire_pressure_psi,engine_rpm,oil_pressure_psi,battery_voltage_v,tire_pressure_fl_psi,tire_pressure_fr_psi,tire_pressure_rl_psi,tire_pressure_rr_psi,speed_status,temp_status,psi_status,rpm_status,oil_status,battery_status,speed_trend,temp_trend,psi_trend,overall_health,health_status,emergency,contradictions,tire_speed_risk,temp_correlation_penalty,alerts
1780049824.88,82.3,90.6,31.9,1529.0,45.8,13.81,32.1,32.3,32.1,31.8,optimal,optimal,optimal,optimal,optimal,optimal,↑ increasing,↑ increasing,→ stable,99.9,✅ EXCELLENT,False,NONE,3.6,0.0,NONE
1780049825.881,77.0,90.8,32.1,1458.0,44.9,13.82,32.0,31.8,32.2,32.3,optimal,optimal,optimal,optimal,optimal,optimal,↑ increasing,→ stable,→ stable,99.9,✅ EXCELLENT,False,NONE,3.2,0.0,NONE
1780049827.215,80.7,90.8,31.7,1499.0,45.6,13.85,32.0,32.0,32.1,31.7,optimal,optimal,optimal,optimal,optimal,optimal,→ stable,→ stable,→ stable,99.9,✅ EXCELLENT,False,NONE,3.8,0.0,NONE
1780049828.216,81.3,90.4,31.8,1529.0,44.5,13.81,31.8,32.3,31.9,32.3,optimal,optimal,optimal,optimal,optimal,optimal,→ stable,→ stable,→ stable,99.9,✅ EXCELLENT,False,NONE,3.7,0.0,NONE
1780049829.217,82.7,91.0,32.1,1529.0,44.8,13.76,31.6,32.3,31.8,32.1,optimal,optimal,optimal,optimal,optimal,optimal,→ stable,→ stable,→ stable,99.9,✅ EXCELLENT,False,NONE,3.4,0.0,NONE
1780049830.218,77.7,89.5,31.9,1528.0,44.6,13.84,32.2,32.3,31.9,31.9,optimal,optimal,optimal,optimal,optimal,optimal,→ stable,→ stable,→ stable,99.9,✅ EXCELLENT,False,NONE,3.4,0.1,NONE
1780049831.22,79.0,90.3,31.8,1541.0,44.4,13.85,32.1,31.7,31.9,31.6,optimal,optimal,optimal,optimal,optimal,optimal,→ stable,↑ increasing,→ stable,99.9,✅ EXCELLENT,False,NONE,3.6,0.0,NONE
1780049832.221,79.6,89.4,32.2,1528.0,45.8,13.8,32.1,31.7,31.9,32.1,optimal,optimal,optimal,optimal,optimal,optimal,→ stable,↑ increasing,→ stable,99.9,✅ EXCELLENT,False,NONE,3.2,0.2,NONE
1780049833.221,78.2,90.9,31.9,1522.0,45.1,13.79,32.0,32.0,31.9,32.2,optimal,optimal,optimal,optimal,optimal,optimal,↓ decreasing,↑ increasing,→ stable,99.9,✅ EXCELLENT,False,NONE,3.5,0.0,NONE
1780049834.223,79.9,91.0,31.8,1542.0,45.5,13.76,32.0,31.7,32.2,31.9,optimal,optimal,optimal,optimal,optimal,optimal,↓ decreasing,↑ increasing,→ stable,99.9,✅ EXCELLENT,False,NONE,3.7,0.0,NONE
1780049835.224,79.5,89.9,31.7,1539.0,45.1,13.82,32.0,32.0,31.8,32.0,optimal,optimal,optimal,optimal,optimal,optimal,↓ decreasing,↑ increasing,→ stable,99.9,✅ EXCELLENT,False,NONE,3.7,0.0,NONE
1780049836.225,80.9,90.3,32.2,1470.0,45.5,13.84,32.2,31.6,31.7,31.7,optimal,optimal,optimal,optimal,optimal,optimal,↓ decreasing,↑ increasing,→ stable,99.9,✅ EXCELLENT,False,NONE,3.2,0.0,NONE
1780049837.504,83.0,89.3,32.1,1505.0,45.3,13.76,31.9,31.9,31.7,32.1,optimal,optimal,optimal,optimal,optimal,optimal,→ stable,→ stable,→ stable,99.9,✅ EXCELLENT,False,NONE,3.4,0.2,NONE
1780049838.505,81.2,91.1,31.9,1540.0,44.6,13.78,32.1,32.2,32.2,32.1,optimal,optimal,optimal,optimal,optimal,optimal,→ stable,→ stable,→ stable,99.9,✅ EXCELLENT,False,NONE,3.6,0.0,NONE
1780049839.506,78.5,88.7,31.6,1481.0,45.7,13.82,32.2,31.9,31.6,32.0,optimal,optimal,optimal,optimal,optimal,optimal,↓ decreasing,→ stable,→ stable,99.9,✅ EXCELLENT,False,NONE,3.8,0.8,NONE
1780049840.508,81.9,90.6,31.7,1459.0,45.1,13.83,32.0,31.6,31.8,31.9,optimal,optimal,optimal,optimal,optimal,optimal,→ stable,→ stable,→ stable,99.9,✅ EXCELLENT,False,NONE,3.9,0.0,NONE
1780049841.51,79.3,90.4,32.1,1515.0,44.6,13.8,31.7,32.1,32.0,32.0,optimal,optimal,optimal,optimal,optimal,optimal,→ stable,→ stable,→ stable,99.9,✅ EXCELLENT,False,NONE,3.3,0.0,NONE
1780049842.512,80.6,90.8,31.6,1546.0,45.7,13.85,32.3,32.0,31.7,32.0,optimal,optimal,optimal,optimal,optimal,optimal,→ stable,→ stable,→ stable,99.9,✅ EXCELLENT,False,NONE,3.9,0.0,NONE
1780049843.513,78.3,89.5,32.3,1540.0,44.1,13.83,31.7,32.4,32.2,31.7,optimal,optimal,optimal,optimal,optimal,optimal,↑ increasing,→ stable,→ stable,99.9,✅ EXCELLENT,False,NONE,3.0,0.1,NONE
1780049844.514,77.9,91.4,32.1,1513.0,44.3,13.75,31.6,31.6,32.1,32.4,optimal,optimal,optimal,optimal,optimal,optimal,→ stable,→ stable,→ stable,99.9,✅ EXCELLENT,False,NONE,3.2,0.0,NONE
1780049845.515,82.1,91.4,32.2,1512.0,44.9,13.78,32.3,31.7,31.8,31.8,optimal,optimal,optimal,optimal,optimal,optimal,↑ increasing,→ stable,→ stable,99.9,✅ EXCELLENT,False,NONE,3.3,0.0,NONE
1780049846.516,82.1,89.1,32.2,1537.0,44.5,13.76,32.3,31.6,32.3,31.9,optimal,optimal,optimal,optimal,optimal,optimal,↑ increasing,→ stable,→ stable,99.9,✅ EXCELLENT,False,NONE,3.3,0.4,NONE
1780049847.699,81.2,90.8,32.0,1521.0,44.1,13.78,31.7,32.2,32.3,31.7,optimal,optimal,optimal,optimal,optimal,optimal,→ stable,→ stable,→ stable,99.9,✅ EXCELLENT,False,NONE,3.5,0.0,NONE
1780049848.7,81.5,88.6,32.1,1546.0,44.7,13.8,32.3,31.8,31.9,31.8,optimal,optimal,optimal,optimal,optimal,optimal,→ stable,→ stable,→ stable,99.9,✅ EXCELLENT,False,NONE,3.4,1.0,NONE
1780049849.701,79.8,88.6,32.0,1471.0,44.5,13.79,31.9,32.2,32.3,31.9,optimal,optimal,optimal,optimal,optimal,optimal,↑ increasing,→ stable,→ stable,99.9,✅ EXCELLENT,False,NONE,3.4,1.0,NONE
1780049850.702,82.8,88.6,32.3,1475.0,45.3,13.76,31.7,31.7,32.3,32.0,optimal,optimal,optimal,optimal,optimal,optimal,→ stable,→ stable,→ stable,99.9,✅ EXCELLENT,False,NONE,3.2,1.0,NONE
1780049851.703,82.3,88.8,32.4,1475.0,45.3,13.78,32.0,32.4,31.9,31.7,optimal,optimal,optimal,optimal,optimal,optimal,↑ increasing,→ stable,→ stable,99.9,✅ EXCELLENT,False,NONE,3.1,0.7,NONE
1780049852.704,82.0,88.9,32.0,1451.0,44.8,13.83,31.8,32.1,31.9,32.4,optimal,optimal,optimal,optimal,optimal,optimal,↑ increasing,↓ decreasing,→ stable,99.9,✅ EXCELLENT,False,NONE,3.5,0.6,NONE
1780049853.705,78.5,89.7,31.6,1504.0,45.0,13.82,31.8,31.7,31.8,32.1,optimal,optimal,optimal,optimal,optimal,optimal,↑ increasing,↓ decreasing,→ stable,99.9,✅ EXCELLENT,False,NONE,3.8,0.0,NONE
1780049854.707,77.5,89.2,31.7,1514.0,44.0,13.82,32.1,32.2,31.6,32.1,optimal,optimal,optimal,optimal,optimal,optimal,↑ increasing,↓ decreasing,→ stable,99.9,✅ EXCELLENT,False,NONE,3.7,0.3,NONE
1780049855.708,78.0,90.1,31.8,1536.0,45.8,13.83,31.7,32.0,31.9,32.4,optimal,optimal,optimal,optimal,optimal,optimal,→ stable,↓ decreasing,→ stable,99.9,✅ EXCELLENT,False,NONE,3.6,0.0,NONE
1780049856.526,78.1,91.2,32.3,1488.0,45.2,13.75,31.7,32.0,32.1,31.6,optimal,optimal,optimal,optimal,optimal,optimal,→ stable,↓ decreasing,→ stable,99.9,✅ EXCELLENT,False,NONE,3.0,0.0,NONE
1780049856.719,83.0,88.9,32.1,1546.0,45.5,13.8,31.7,32.3,32.1,31.7,optimal,optimal,optimal,optimal,optimal,optimal,→ stable,↓ decreasing,→ stable,99.9,✅ EXCELLENT,False,NONE,3.4,0.6,NONE
1780049857.883,79.9,91.5,32.1,1545.0,45.8,13.79,32.3,32.1,31.8,31.8,optimal,optimal,optimal,optimal,optimal,optimal,→ stable,↓ decreasing,→ stable,99.9,✅ EXCELLENT,False,NONE,3.3,0.0,NONE
1780049858.884,81.3,89.5,31.8,1541.0,45.1,13.75,31.7,32.3,31.8,31.7,optimal,optimal,optimal,optimal,optimal,optimal,→ stable,→ stable,→ stable,99.9,✅ EXCELLENT,False,NONE,3.7,0.1,NONE
1780049859.885,77.1,91.5,32.3,1465.0,45.3,13.75,32.3,32.0,31.7,31.6,optimal,optimal,optimal,optimal,optimal,optimal,↓ decreasing,→ stable,→ stable,99.9,✅ EXCELLENT,False,NONE,3.0,0.0,NONE
1780049860.887,79.6,90.2,32.3,1476.0,45.8,13.77,31.8,31.7,32.3,31.8,optimal,optimal,optimal,optimal,optimal,optimal,↓ decreasing,→ stable,→ stable,99.9,✅ EXCELLENT,False,NONE,3.1,0.0,NONE
1780049861.891,77.1,89.7,32.3,1500.0,44.3,13.82,31.8,31.9,32.1,32.4,optimal,optimal,optimal,optimal,optimal,optimal,↓ decreasing,↑ increasing,→ stable,99.9,✅ EXCELLENT,False,NONE,3.0,0.0,NONE
1780049862.892,80.5,90.7,32.1,1547.0,44.8,13.84,32.3,31.6,32.1,32.1,optimal,optimal,optimal,optimal,optimal,optimal,↓ decreasing,↑ increasing,→ stable,99.9,✅ EXCELLENT,False,NONE,3.3,0.0,NONE
1780049863.894,79.0,88.9,32.1,1466.0,45.4,13.77,32.3,32.4,32.1,31.7,optimal,optimal,optimal,optimal,optimal,optimal,↓ decreasing,↑ increasing,→ stable,99.9,✅ EXCELLENT,False,NONE,3.3,0.6,NONE
1780049864.897,77.5,89.9,31.7,1496.0,45.4,13.77,31.6,32.4,31.8,32.3,optimal,optimal,optimal,optimal,optimal,optimal,↓ decreasing,↑ increasing,→ stable,99.9,✅ EXCELLENT,False,NONE,3.7,0.0,NONE
1780049865.898,78.0,90.6,32.0,1542.0,45.1,13.84,31.8,31.8,31.8,31.9,optimal,optimal,optimal,optimal,optimal,optimal,↓ decreasing,↑ increasing,→ stable,99.9,✅ EXCELLENT,False,NONE,3.3,0.0,NONE
1780049866.9,77.5,90.2,32.4,1501.0,45.4,13.8,31.9,32.2,31.8,31.8,optimal,optimal,optimal,optimal,optimal,optimal,↓ decreasing,↑ increasing,→ stable,99.9,✅ EXCELLENT,False,NONE,2.9,0.0,NONE
1780049868.106,82.9,89.3,32.4,1482.0,44.6,13.84,31.7,31.7,31.9,32.3,optimal,optimal,optimal,optimal,optimal,optimal,↓ decreasing,→ stable,→ stable,99.9,✅ EXCELLENT,False,NONE,3.1,0.2,NONE
1780049869.108,78.7,91.3,31.9,1480.0,44.4,13.82,31.7,31.8,31.6,32.2,optimal,optimal,optimal,optimal,optimal,optimal,↓ decreasing,↑ increasing,→ stable,99.9,✅ EXCELLENT,False,NONE,3.5,0.0,NONE
1780049870.109,77.8,89.0,31.7,1521.0,45.7,13.78,32.1,31.9,31.8,32.0,optimal,optimal,optimal,optimal,optimal,optimal,↓ decreasing,→ stable,→ stable,99.9,✅ EXCELLENT,False,NONE,3.7,0.5,NONE
1780049871.111,82.5,88.7,31.7,1479.0,44.2,13.79,31.7,31.9,31.9,31.9,optimal,optimal,optimal,optimal,optimal,optimal,→ stable,→ stable,→ stable,99.9,✅ EXCELLENT,False,NONE,3.9,0.8,NONE
1780049872.112,82.1,89.9,32.2,1481.0,44.7,13.84,32.1,32.0,31.7,32.1,optimal,optimal,optimal,optimal,optimal,optimal,↑ increasing,→ stable,→ stable,99.9,✅ EXCELLENT,False,NONE,3.3,0.0,NONE
1780049873.112,81.7,89.2,31.7,1474.0,45.6,13.84,32.0,31.7,32.0,32.2,optimal,optimal,optimal,optimal,optimal,optimal,↑ increasing,↓ decreasing,→ stable,99.9,✅ EXCELLENT,False,NONE,3.9,0.3,NONE
1780049874.113,77.0,89.6,32.1,1489.0,45.7,13.8,31.7,31.6,31.9,31.8,optimal,optimal,optimal,optimal,optimal,optimal,→ stable,→ stable,→ stable,99.9,✅ EXCELLENT,False,NONE,3.2,0.1,NONE
1780049875.115,79.6,89.5,32.2,1493.0,45.5,13.84,32.2,32.2,32.0,32.2,optimal,optimal,optimal,optimal,optimal,optimal,→ stable,→ stable,→ stable,99.9,✅ EXCELLENT,False,NONE,3.2,0.1,NONE
1780049876.116,80.8,89.6,32.0,1508.0,45.2,13.84,32.2,31.8,32.4,32.4,optimal,optimal,optimal,optimal,optimal,optimal,↑ increasing,↓ decreasing,→ stable,99.9,✅ EXCELLENT,False,NONE,3.5,0.1,NONE
1780049877.117,80.8,89.9,31.8,1493.0,45.3,13.84,32.2,31.8,32.2,31.9,optimal,optimal,optimal,optimal,optimal,optimal,↑ increasing,↓ decreasing,→ stable,99.9,✅ EXCELLENT,False,NONE,3.7,0.0,NONE
1780049878.313,78.0,90.3,31.7,1523.0,45.7,13.85,32.4,32.2,32.1,31.8,optimal,optimal,optimal,optimal,optimal,optimal,↑ increasing,→ stable,→ stable,99.9,✅ EXCELLENT,False,NONE,3.7,0.0,NONE
1780049879.314,77.6,89.0,31.9,1488.0,45.4,13.79,32.2,32.4,32.1,31.8,optimal,optimal,optimal,optimal,optimal,optimal,↑ increasing,↓ decreasing,→ stable,99.9,✅ EXCELLENT,False,NONE,3.4,0.5,NONE
1780049880.315,82.5,91.0,31.6,1528.0,45.9,13.78,31.7,32.3,32.2,31.6,optimal,optimal,optimal,optimal,optimal,optimal,↑ increasing,→ stable,→ stable,99.9,✅ EXCELLENT,False,NONE,4.0,0.0,NONE
1780049881.316,77.3,90.0,32.0,1453.0,44.0,13.81,31.6,31.9,31.9,32.3,optimal,optimal,optimal,optimal,optimal,optimal,↑ increasing,→ stable,→ stable,99.9,✅ EXCELLENT,False,NONE,3.3,0.0,NONE
1780049882.318,78.9,89.4,31.8,1455.0,44.5,13.81,31.9,32.1,31.9,32.2,optimal,optimal,optimal,optimal,optimal,optimal,→ stable,→ stable,→ stable,99.9,✅ EXCELLENT,False,NONE,3.6,0.2,NONE
1780049883.32,82.7,91.5,31.7,1503.0,44.2,13.83,32.1,32.1,31.9,31.9,optimal,optimal,optimal,optimal,optimal,optimal,→ stable,→ stable,→ stable,99.9,✅ EXCELLENT,False,NONE,3.9,0.0,NONE
1780049884.321,80.8,89.7,31.9,1519.0,46.0,13.85,31.7,32.0,31.7,32.1,optimal,optimal,optimal,optimal,optimal,optimal,→ stable,→ stable,→ stable,99.9,✅ EXCELLENT,False,NONE,3.6,0.0,NONE
1780049885.322,80.1,88.6,32.3,1526.0,45.1,13.84,32.2,31.7,32.3,31.9,optimal,optimal,optimal,optimal,optimal,optimal,→ stable,→ stable,→ stable,99.9,✅ EXCELLENT,False,NONE,3.1,1.0,NONE
1780049886.323,82.1,91.2,31.6,1471.0,45.6,13.82,31.8,31.7,32.2,32.3,optimal,optimal,optimal,optimal,optimal,optimal,→ stable,→ stable,→ stable,99.9,✅ EXCELLENT,False,NONE,4.0,0.0,NONE
1780049887.324,80.6,90.6,31.9,1466.0,44.0,13.75,32.2,32.1,31.8,32.3,optimal,optimal,optimal,optimal,optimal,optimal,→ stable,↑ increasing,→ stable,99.9,✅ EXCELLENT,False,NONE,3.6,0.0,NONE
1780049889.092,78.6,88.7,32.0,1490.0,45.5,13.79,32.1,32.3,31.7,31.6,optimal,optimal,optimal,optimal,optimal,optimal,→ stable,→ stable,→ stable,99.9,✅ EXCELLENT,False,NONE,3.4,0.8,NONE
1780049890.093,79.2,91.4,32.3,1480.0,44.0,13.81,32.0,32.1,32.1,32.3,optimal,optimal,optimal,optimal,optimal,optimal,→ stable,↑ increasing,→ stable,99.9,✅ EXCELLENT,False,NONE,3.1,0.0,NONE
1780049891.095,81.8,91.5,32.3,1502.0,44.4,13.84,32.0,32.1,31.8,31.9,optimal,optimal,optimal,optimal,optimal,optimal,→ stable,↑ increasing,→ stable,99.9,✅ EXCELLENT,False,NONE,3.2,0.0,NONE
1780049892.096,77.6,90.0,31.9,1493.0,44.7,13.83,31.8,31.8,32.4,31.8,optimal,optimal,optimal,optimal,optimal,optimal,→ stable,→ stable,→ stable,99.9,✅ EXCELLENT,False,NONE,3.4,0.0,NONE
1780049893.098,81.3,91.0,32.3,1501.0,44.9,13.77,32.1,31.8,31.8,32.1,optimal,optimal,optimal,optimal,optimal,optimal,↑ increasing,↑ increasing,→ stable,99.9,✅ EXCELLENT,False,NONE,3.1,0.0,NONE
1780049894.1,79.1,90.4,32.0,1539.0,45.2,13.82,32.2,32.3,32.3,32.3,optimal,optimal,optimal,optimal,optimal,optimal,↑ increasing,→ stable,→ stable,99.9,✅ EXCELLENT,False,NONE,3.4,0.0,NONE
1780049895.101,77.2,89.0,32.0,1468.0,45.0,13.85,31.8,31.8,32.3,32.0,optimal,optimal,optimal,optimal,optimal,optimal,→ stable,→ stable,→ stable,99.9,✅ EXCELLENT,False,NONE,3.3,0.5,NONE
1780049896.102,77.3,89.4,32.3,1505.0,44.5,13.8,31.6,32.3,32.2,31.8,optimal,optimal,optimal,optimal,optimal,optimal,→ stable,→ stable,→ stable,99.9,✅ EXCELLENT,False,NONE,3.0,0.2,NONE
1780049897.103,79.5,89.5,31.9,1532.0,44.4,13.82,31.7,31.9,32.1,32.2,optimal,optimal,optimal,optimal,optimal,optimal,↓ decreasing,→ stable,→ stable,99.9,✅ EXCELLENT,False,NONE,3.5,0.1,NONE
1780049898.104,78.6,88.7,31.7,1465.0,44.4,13.78,32.3,31.9,32.0,32.4,optimal,optimal,optimal,optimal,optimal,optimal,↓ decreasing,→ stable,→ stable,99.9,✅ EXCELLENT,False,NONE,3.7,0.8,NONE
1780049899.745,82.2,89.2,31.8,1482.0,45.7,13.85,31.8,32.3,31.9,31.8,optimal,optimal,optimal,optimal,optimal,optimal,↓ decreasing,→ stable,→ stable,99.9,✅ EXCELLENT,False,NONE,3.8,0.3,NONE
1780049900.747,81.0,89.3,31.9,1506.0,45.0,13.78,31.8,32.0,32.4,32.4,optimal,optimal,optimal,optimal,optimal,optimal,↓ decreasing,→ stable,→ stable,99.9,✅ EXCELLENT,False,NONE,3.6,0.2,NONE
1780049901.749,77.5,91.2,32.0,1465.0,45.4,13.79,31.8,32.1,31.7,32.1,optimal,optimal,optimal,optimal,optimal,optimal,↓ decreasing,→ stable,→ stable,99.9,✅ EXCELLENT,False,NONE,3.3,0.0,NONE
1780049902.75,77.5,89.8,32.2,1488.0,45.4,13.75,32.2,31.6,32.0,31.8,optimal,optimal,optimal,optimal,optimal,optimal,↓ decreasing,↓ decreasing,→ stable,99.9,✅ EXCELLENT,False,NONE,3.1,0.0,NONE
1780049903.752,78.1,90.8,32.3,1479.0,44.2,13.79,31.7,31.7,32.1,31.6,optimal,optimal,optimal,optimal,optimal,optimal,↓ decreasing,↓ decreasing,→ stable,99.9,✅ EXCELLENT,False,NONE,3.0,0.0,NONE
1780049904.753,78.3,90.6,32.0,1460.0,44.7,13.8,32.4,32.2,32.4,31.7,optimal,optimal,optimal,optimal,optimal,optimal,↓ decreasing,↓ decreasing,→ stable,99.9,✅ EXCELLENT,False,NONE,3.4,0.0,NONE
1780049905.755,78.5,90.1,31.8,1478.0,45.3,13.8,32.0,31.8,32.1,31.9,optimal,optimal,optimal,optimal,optimal,optimal,↓ decreasing,→ stable,→ stable,99.9,✅ EXCELLENT,False,NONE,3.6,0.0,NONE
1780049906.757,77.3,89.5,32.3,1480.0,44.8,13.78,32.1,32.0,32.0,32.3,optimal,optimal,optimal,optimal,optimal,optimal,↓ decreasing,→ stable,→ stable,99.9,✅ EXCELLENT,False,NONE,3.0,0.1,NONE
1780049907.758,82.1,91.3,31.7,1528.0,44.5,13.84,31.9,32.4,32.4,31.9,optimal,optimal,optimal,optimal,optimal,optimal,→ stable,→ stable,→ stable,99.9,✅ EXCELLENT,False,NONE,3.9,0.0,NONE
1780049908.759,79.2,91.3,31.9,1507.0,44.9,13.77,31.7,32.2,32.2,31.7,optimal,optimal,optimal,optimal,optimal,optimal,→ stable,→ stable,→ stable,99.9,✅ EXCELLENT,False,NONE,3.5,0.0,NONE
1780049909.958,81.4,88.9,32.4,1506.0,45.1,13.79,31.7,31.9,32.4,31.9,optimal,optimal,optimal,optimal,optimal,optimal,→ stable,→ stable,→ stable,99.9,✅ EXCELLENT,False,NONE,3.0,0.6,NONE
1780049910.959,79.3,90.3,32.0,1519.0,45.1,13.75,31.7,31.7,32.0,32.4,optimal,optimal,optimal,optimal,optimal,optimal,↓ decreasing,↑ increasing,→ stable,99.9,✅ EXCELLENT,False,NONE,3.4,0.0,NONE
1780049911.961,80.8,91.0,32.2,1453.0,44.2,13.83,32.2,31.6,31.8,32.2,optimal,optimal,optimal,optimal,optimal,optimal,→ stable,↑ increasing,→ stable,99.9,✅ EXCELLENT,False,NONE,3.2,0.0,NONE
1780049912.962,78.4,89.0,31.9,1470.0,45.5,13.82,31.9,31.7,31.7,32.4,optimal,optimal,optimal,optimal,optimal,optimal,→ stable,↑ increasing,→ stable,99.9,✅ EXCELLENT,False,NONE,3.5,0.5,NONE
1780049913.963,78.0,88.9,31.7,1534.0,45.8,13.78,32.2,32.0,31.8,31.9,optimal,optimal,optimal,optimal,optimal,optimal,↑ increasing,→ stable,→ stable,99.9,✅ EXCELLENT,False,NONE,3.7,0.6,NONE
1780049914.964,81.9,90.0,31.7,1541.0,44.9,13.78,32.0,31.7,31.6,32.3,optimal,optimal,optimal,optimal,optimal,optimal,↑ increasing,→ stable,→ stable,99.9,✅ EXCELLENT,False,NONE,3.9,0.0,NONE
1780049915.965,82.1,88.8,31.9,1470.0,44.4,13.84,32.2,32.2,32.2,31.7,optimal,optimal,optimal,optimal,optimal,optimal,↑ increasing,→ stable,→ stable,99.9,✅ EXCELLENT,False,NONE,3.6,0.7,NONE
1780049916.966,78.8,90.4,31.6,1540.0,45.9,13.77,32.0,32.3,32.3,31.8,optimal,optimal,optimal,optimal,optimal,optimal,↑ increasing,→ stable,→ stable,99.9,✅ EXCELLENT,False,NONE,3.8,0.0,NONE
1780049917.967,82.6,88.7,31.9,1547.0,44.3,13.85,32.2,31.8,32.3,32.3,optimal,optimal,optimal,optimal,optimal,optimal,↑ increasing,→ stable,→ stable,99.9,✅ EXCELLENT,False,NONE,3.7,0.8,NONE
