timestamp,speed_kmh,engine_temp_c,tire_pressure_psi,engine_rpm,oil_pressure_psi,battery_voltage_v,tire_pressure_fl_psi,tire_pressure_fr_psi,tire_pressure_rl_psi,tire_pressure_rr_psi,speed_status,temp_status,psi_status,rpm_status,oil_status,battery_status,speed_trend,temp_trend,psi_trend,overall_health,health_status,emergency,contradictions,tire_speed_risk,temp_correlation_penalty,alerts
1780110135.608,78.2,91.0,31.8,1540.0,44.2,13.79,32.0,-0.0,31.7,31.6,optimal,optimal,danger,optimal,optimal,optimal,→ stable,→ stable,→ stable,0.0,🚨 EMERGENCY,True,TIRE_FLAT_OR_SENSOR_FAILURE,100.0,0.0,🛞 CRITICAL: Tire flat or pressure sensor failure|🛞 CRITICAL_PRESSURE: Tire flat or severely under-inflated|🚨 TIRE_SPEED_MISMATCH: Tire pressure unsafe for current speed
1780110136.609,78.2,91.3,31.7,1516.0,45.2,13.75,32.1,-0.1,32.3,32.4,optimal,optimal,danger,optimal,optimal,optimal,↓ decreasing,→ stable,→ stable,0.0,🚨 EMERGENCY,True,TIRE_FLAT_OR_SENSOR_FAILURE,100.0,0.0,🛞 CRITICAL: Tire flat or pressure sensor failure|🛞 CRITICAL_PRESSURE: Tire flat or severely under-inflated|🚨 TIRE_SPEED_MISMATCH: Tire pressure unsafe for current speed
1780110137.097,80.0,89.8,32.0,1540.0,44.5,13.76,32.2,-0.0,31.7,32.0,optimal,optimal,danger,optimal,optimal,optimal,↓ decreasing,→ stable,→ stable,0.0,🚨 EMERGENCY,True,TIRE_FLAT_OR_SENSOR_FAILURE,100.0,0.0,🛞 CRITICAL: Tire flat or pressure sensor failure|🛞 CRITICAL_PRESSURE: Tire flat or severely under-inflated|🚨 TIRE_SPEED_MISMATCH: Tire pressure unsafe for current speed
1780110143.951,82.0,91.4,32.4,1521.0,45.5,13.81,32.2,-0.2,31.9,31.8,optimal,optimal,danger,optimal,optimal,optimal,→ stable,→ stable,→ stable,0.0,🚨 EMERGENCY,True,TIRE_FLAT_OR_SENSOR_FAILURE,100.0,0.0,🛞 CRITICAL: Tire flat or pressure sensor failure|🛞 CRITICAL_PRESSURE: Tire flat or severely under-inflated|🚨 TIRE_SPEED_MISMATCH: Tire pressure unsafe for current speed
1780110144.952,80.2,89.6,31.9,1531.0,45.9,13.79,32.0,-0.1,31.8,31.7,optimal,optimal,danger,optimal,optimal,optimal,→ stable,→ stable,→ stable,0.0,🚨 EMERGENCY,True,TIRE_FLAT_OR_SENSOR_FAILURE,100.0,0.1,🛞 CRITICAL: Tire flat or pressure sensor failure|🛞 CRITICAL_PRESSURE: Tire flat or severely under-inflated|🚨 TIRE_SPEED_MISMATCH: Tire pressure unsafe for current speed
1780110145.952,79.2,89.1,32.1,1497.0,45.2,13.84,32.0,0.2,32.2,32.3,optimal,optimal,danger,optimal,optimal,optimal,→ stable,→ stable,→ stable,0.0,🚨 EMERGENCY,True,TIRE_FLAT_OR_SENSOR_FAILURE,100.0,0.4,🛞 CRITICAL: Tire flat or pressure sensor failure|🛞 CRITICAL_PRESSURE: Tire flat or severely under-inflated|🚨 TIRE_SPEED_MISMATCH: Tire pressure unsafe for current speed
1780110146.952,82.2,90.3,32.1,1471.0,45.5,13.82,32.0,-0.1,31.9,31.7,optimal,optimal,danger,optimal,optimal,optimal,↑ increasing,→ stable,→ stable,0.0,🚨 EMERGENCY,True,TIRE_FLAT_OR_SENSOR_FAILURE,100.0,0.0,🛞 CRITICAL: Tire flat or pressure sensor failure|🛞 CRITICAL_PRESSURE: Tire flat or severely under-inflated|🚨 TIRE_SPEED_MISMATCH: Tire pressure unsafe for current speed
1780110147.953,81.4,90.6,31.9,1529.0,45.3,13.83,32.1,-0.1,31.9,32.1,optimal,optimal,danger,optimal,optimal,optimal,→ stable,→ stable,→ stable,0.0,🚨 EMERGENCY,True,TIRE_FLAT_OR_SENSOR_FAILURE,100.0,0.0,🛞 CRITICAL: Tire flat or pressure sensor failure|🛞 CRITICAL_PRESSURE: Tire flat or severely under-inflated|🚨 TIRE_SPEED_MISMATCH: Tire pressure unsafe for current speed
1780110148.954,82.5,89.9,31.9,1494.0,44.1,13.8,32.1,-0.1,32.4,32.2,optimal,optimal,danger,optimal,optimal,optimal,→ stable,→ stable,→ stable,0.0,🚨 EMERGENCY,True,TIRE_FLAT_OR_SENSOR_FAILURE,100.0,0.0,🛞 CRITICAL: Tire flat or pressure sensor failure|🛞 CRITICAL_PRESSURE: Tire flat or severely under-inflated|🚨 TIRE_SPEED_MISMATCH: Tire pressure unsafe for current speed
1780110149.955,77.8,88.6,32.3,1487.0,44.8,13.85,32.3,-0.3,32.1,32.3,optimal,optimal,danger,optimal,optimal,optimal,→ stable,→ stable,→ stable,0.0,🚨 EMERGENCY,True,TIRE_FLAT_OR_SENSOR_FAILURE,100.0,1.0,🛞 CRITICAL: Tire flat or pressure sensor failure|🛞 CRITICAL_PRESSURE: Tire flat or severely under-inflated|🚨 TIRE_SPEED_MISMATCH: Tire pressure unsafe for current speed
1780110150.956,80.8,90.2,32.0,1548.0,44.1,13.78,32.3,-0.4,32.1,32.1,optimal,optimal,danger,optimal,optimal,optimal,→ stable,→ stable,→ stable,0.0,🚨 EMERGENCY,True,TIRE_FLAT_OR_SENSOR_FAILURE,100.0,0.0,🛞 CRITICAL: Tire flat or pressure sensor failure|🛞 CRITICAL_PRESSURE: Tire flat or severely under-inflated|🚨 TIRE_SPEED_MISMATCH: Tire pressure unsafe for current speed
1780110159.021,81.2,88.5,31.9,1523.0,44.6,13.78,32.2,0.2,32.2,32.1,optimal,optimal,danger,optimal,optimal,optimal,↑ increasing,→ stable,→ stable,0.0,🚨 EMERGENCY,True,TIRE_FLAT_OR_SENSOR_FAILURE,100.0,1.1,🛞 CRITICAL: Tire flat or pressure sensor failure|🛞 CRITICAL_PRESSURE: Tire flat or severely under-inflated|🚨 TIRE_SPEED_MISMATCH: Tire pressure unsafe for current speed
1780110160.022,82.5,91.2,32.2,1543.0,44.1,13.77,32.4,0.0,32.2,31.9,optimal,optimal,danger,optimal,optimal,optimal,↑ increasing,→ stable,→ stable,0.0,🚨 EMERGENCY,True,TIRE_FLAT_OR_SENSOR_FAILURE,100.0,0.0,🛞 CRITICAL: Tire flat or pressure sensor failure|🛞 CRITICAL_PRESSURE: Tire flat or severely under-inflated|🚨 TIRE_SPEED_MISMATCH: Tire pressure unsafe for current speed
1780110161.022,82.2,89.2,32.0,1452.0,44.4,13.78,32.1,-0.2,32.2,32.1,optimal,optimal,danger,optimal,optimal,optimal,↑ increasing,→ stable,→ stable,0.0,🚨 EMERGENCY,True,TIRE_FLAT_OR_SENSOR_FAILURE,100.0,0.3,🛞 CRITICAL: Tire flat or pressure sensor failure|🛞 CRITICAL_PRESSURE: Tire flat or severely under-inflated|🚨 TIRE_SPEED_MISMATCH: Tire pressure unsafe for current speed
1780110162.023,81.1,89.2,31.9,1532.0,44.9,13.84,31.9,0.2,31.6,31.8,optimal,optimal,danger,optimal,optimal,optimal,↑ increasing,→ stable,→ stable,0.0,🚨 EMERGENCY,True,TIRE_FLAT_OR_SENSOR_FAILURE,100.0,0.3,🛞 CRITICAL: Tire flat or pressure sensor failure|🛞 CRITICAL_PRESSURE: Tire flat or severely under-inflated|🚨 TIRE_SPEED_MISMATCH: Tire pressure unsafe for current speed
1780110163.024,81.4,89.3,32.2,1457.0,45.7,13.75,32.4,0.0,31.7,32.0,optimal,optimal,danger,optimal,optimal,optimal,↑ increasing,→ stable,→ stable,0.0,🚨 EMERGENCY,True,TIRE_FLAT_OR_SENSOR_FAILURE,100.0,0.2,🛞 CRITICAL: Tire flat or pressure sensor failure|🛞 CRITICAL_PRESSURE: Tire flat or severely under-inflated|🚨 TIRE_SPEED_MISMATCH: Tire pressure unsafe for current speed
1780110164.024,80.0,90.3,32.0,1454.0,44.6,13.83,32.4,0.1,32.4,32.2,optimal,optimal,danger,optimal,optimal,optimal,→ stable,→ stable,→ stable,0.0,🚨 EMERGENCY,True,TIRE_FLAT_OR_SENSOR_FAILURE,100.0,0.0,🛞 CRITICAL: Tire flat or pressure sensor failure|🛞 CRITICAL_PRESSURE: Tire flat or severely under-inflated|🚨 TIRE_SPEED_MISMATCH: Tire pressure unsafe for current speed
1780110165.025,77.4,88.9,31.9,1523.0,45.2,13.76,32.1,0.2,32.0,32.4,optimal,optimal,danger,optimal,optimal,optimal,→ stable,↓ decreasing,→ stable,0.0,🚨 EMERGENCY,True,TIRE_FLAT_OR_SENSOR_FAILURE,100.0,0.6,🛞 CRITICAL: Tire flat or pressure sensor failure|🛞 CRITICAL_PRESSURE: Tire flat or severely under-inflated|🚨 TIRE_SPEED_MISMATCH: Tire pressure unsafe for current speed
1780110166.026,82.4,89.2,31.8,1458.0,44.6,13.8,31.6,0.0,32.3,32.2,optimal,optimal,danger,optimal,optimal,optimal,→ stable,↓ decreasing,→ stable,0.0,🚨 EMERGENCY,True,TIRE_FLAT_OR_SENSOR_FAILURE,100.0,0.3,🛞 CRITICAL: Tire flat or pressure sensor failure|🛞 CRITICAL_PRESSURE: Tire flat or severely under-inflated|🚨 TIRE_SPEED_MISMATCH: Tire pressure unsafe for current speed
1780110167.027,79.7,91.1,32.1,1496.0,45.5,13.84,31.7,-0.3,32.3,32.3,optimal,optimal,danger,optimal,optimal,optimal,↑ increasing,→ stable,→ stable,0.0,🚨 EMERGENCY,True,TIRE_FLAT_OR_SENSOR_FAILURE,100.0,0.0,🛞 CRITICAL: Tire flat or pressure sensor failure|🛞 CRITICAL_PRESSURE: Tire flat or severely under-inflated|🚨 TIRE_SPEED_MISMATCH: Tire pressure unsafe for current speed
1780110168.028,79.3,90.1,31.7,1512.0,44.7,13.85,32.2,-0.0,31.7,32.0,optimal,optimal,danger,optimal,optimal,optimal,→ stable,→ stable,→ stable,0.0,🚨 EMERGENCY,True,TIRE_FLAT_OR_SENSOR_FAILURE,100.0,0.0,🛞 CRITICAL: Tire flat or pressure sensor failure|🛞 CRITICAL_PRESSURE: Tire flat or severely under-inflated|🚨 TIRE_SPEED_MISMATCH: Tire pressure unsafe for current speed
1780110169.029,80.9,88.9,32.1,1512.0,45.8,13.77,32.0,-0.3,32.3,31.8,optimal,optimal,danger,optimal,optimal,optimal,→ stable,→ stable,→ stable,0.0,🚨 EMERGENCY,True,TIRE_FLAT_OR_SENSOR_FAILURE,100.0,0.6,🛞 CRITICAL: Tire flat or pressure sensor failure|🛞 CRITICAL_PRESSURE: Tire flat or severely under-inflated|🚨 TIRE_SPEED_MISMATCH: Tire pressure unsafe for current speed
1780110170.029,82.3,90.1,31.9,1504.0,44.2,13.77,32.0,0.2,31.9,32.2,optimal,optimal,danger,optimal,optimal,optimal,→ stable,→ stable,→ stable,0.0,🚨 EMERGENCY,True,TIRE_FLAT_OR_SENSOR_FAILURE,100.0,0.0,🛞 CRITICAL: Tire flat or pressure sensor failure|🛞 CRITICAL_PRESSURE: Tire flat or severely under-inflated|🚨 TIRE_SPEED_MISMATCH: Tire pressure unsafe for current speed
1780110171.03,77.2,88.9,31.6,1532.0,44.5,13.8,32.3,0.3,32.0,31.7,optimal,optimal,danger,optimal,optimal,optimal,↓ decreasing,→ stable,→ stable,0.0,🚨 EMERGENCY,True,TIRE_FLAT_OR_SENSOR_FAILURE,100.0,0.6,🛞 CRITICAL: Tire flat or pressure sensor failure|🛞 CRITICAL_PRESSURE: Tire flat or severely under-inflated|🚨 TIRE_SPEED_MISMATCH: Tire pressure unsafe for current speed
1780110172.031,80.6,89.4,32.1,1456.0,44.8,13.76,32.0,0.1,32.2,31.9,optimal,optimal,danger,optimal,optimal,optimal,↓ decreasing,→ stable,→ stable,0.0,🚨 EMERGENCY,True,TIRE_FLAT_OR_SENSOR_FAILURE,100.0,0.2,🛞 CRITICAL: Tire flat or pressure sensor failure|🛞 CRITICAL_PRESSURE: Tire flat or severely under-inflated|🚨 TIRE_SPEED_MISMATCH: Tire pressure unsafe for current speed
1780110173.032,80.1,90.1,32.1,1545.0,44.2,13.77,31.8,-0.3,32.1,32.2,optimal,optimal,danger,optimal,optimal,optimal,↓ decreasing,→ stable,→ stable,0.0,🚨 EMERGENCY,True,TIRE_FLAT_OR_SENSOR_FAILURE,100.0,0.0,🛞 CRITICAL: Tire flat or pressure sensor failure|🛞 CRITICAL_PRESSURE: Tire flat or severely under-inflated|🚨 TIRE_SPEED_MISMATCH: Tire pressure unsafe for current speed
1780110174.032,80.1,90.0,31.9,1549.0,44.4,13.81,32.0,-0.1,32.3,31.8,optimal,optimal,danger,optimal,optimal,optimal,↓ decreasing,→ stable,→ stable,0.0,🚨 EMERGENCY,True,TIRE_FLAT_OR_SENSOR_FAILURE,100.0,0.0,🛞 CRITICAL: Tire flat or pressure sensor failure|🛞 CRITICAL_PRESSURE: Tire flat or severely under-inflated|🚨 TIRE_SPEED_MISMATCH: Tire pressure unsafe for current speed
1780110175.033,79.0,89.9,32.3,1463.0,45.8,13.77,32.3,-0.3,31.9,32.4,optimal,optimal,danger,optimal,optimal,optimal,↓ decreasing,→ stable,→ stable,0.0,🚨 EMERGENCY,True,TIRE_FLAT_OR_SENSOR_FAILURE,100.0,0.0,🛞 CRITICAL: Tire flat or pressure sensor failure|🛞 CRITICAL_PRESSURE: Tire flat or severely under-inflated|🚨 TIRE_SPEED_MISMATCH: Tire pressure unsafe for current speed
1780110176.034,79.7,88.8,32.4,1465.0,44.3,13.77,32.2,-0.2,31.8,31.8,optimal,optimal,danger,optimal,optimal,optimal,↓ decreasing,→ stable,→ stable,0.0,🚨 EMERGENCY,True,TIRE_FLAT_OR_SENSOR_FAILURE,100.0,0.7,🛞 CRITICAL: Tire flat or pressure sensor failure|🛞 CRITICAL_PRESSURE: Tire flat or severely under-inflated|🚨 TIRE_SPEED_MISMATCH: Tire pressure unsafe for current speed
1780110177.035,78.5,90.0,32.1,1496.0,45.0,13.75,32.2,-0.3,32.0,32.3,optimal,optimal,danger,optimal,optimal,optimal,↓ decreasing,→ stable,→ stable,0.0,🚨 EMERGENCY,True,TIRE_FLAT_OR_SENSOR_FAILURE,100.0,0.0,🛞 CRITICAL: Tire flat or pressure sensor failure|🛞 CRITICAL_PRESSURE: Tire flat or severely under-inflated|🚨 TIRE_SPEED_MISMATCH: Tire pressure unsafe for current speed
1780110178.035,78.2,88.6,32.2,1541.0,44.1,13.82,32.0,-0.2,32.3,31.6,optimal,optimal,danger,optimal,optimal,optimal,↓ decreasing,→ stable,→ stable,0.0,🚨 EMERGENCY,True,TIRE_FLAT_OR_SENSOR_FAILURE,100.0,1.0,🛞 CRITICAL: Tire flat or pressure sensor failure|🛞 CRITICAL_PRESSURE: Tire flat or severely under-inflated|🚨 TIRE_SPEED_MISMATCH: Tire pressure unsafe for current speed
1780110179.036,78.4,88.8,32.3,1502.0,44.1,13.77,32.1,-0.0,31.7,32.3,optimal,optimal,danger,optimal,optimal,optimal,↓ decreasing,→ stable,→ stable,0.0,🚨 EMERGENCY,True,TIRE_FLAT_OR_SENSOR_FAILURE,100.0,0.7,🛞 CRITICAL: Tire flat or pressure sensor failure|🛞 CRITICAL_PRESSURE: Tire flat or severely under-inflated|🚨 TIRE_SPEED_MISMATCH: Tire pressure unsafe for current speed
1780110180.037,80.2,88.7,31.9,1482.0,45.5,13.85,32.1,-0.2,32.0,31.8,optimal,optimal,danger,optimal,optimal,optimal,↓ decreasing,→ stable,→ stable,0.0,🚨 EMERGENCY,True,TIRE_FLAT_OR_SENSOR_FAILURE,100.0,0.8,🛞 CRITICAL: Tire flat or pressure sensor failure|🛞 CRITICAL_PRESSURE: Tire flat or severely under-inflated|🚨 TIRE_SPEED_MISMATCH: Tire pressure unsafe for current speed
1780110181.038,79.9,90.8,32.1,1464.0,45.0,13.83,31.9,0.2,31.7,32.2,optimal,optimal,danger,optimal,optimal,optimal,↓ decreasing,→ stable,→ stable,0.0,🚨 EMERGENCY,True,TIRE_FLAT_OR_SENSOR_FAILURE,100.0,0.0,🛞 CRITICAL: Tire flat or pressure sensor failure|🛞 CRITICAL_PRESSURE: Tire flat or severely under-inflated|🚨 TIRE_SPEED_MISMATCH: Tire pressure unsafe for current speed
1780110182.039,79.3,88.8,31.7,1479.0,44.0,13.82,32.0,-0.2,31.8,31.8,optimal,optimal,danger,optimal,optimal,optimal,↓ decreasing,→ stable,→ stable,0.0,🚨 EMERGENCY,True,TIRE_FLAT_OR_SENSOR_FAILURE,100.0,0.7,🛞 CRITICAL: Tire flat or pressure sensor failure|🛞 CRITICAL_PRESSURE: Tire flat or severely under-inflated|🚨 TIRE_SPEED_MISMATCH: Tire pressure unsafe for current speed
1780110183.04,81.1,91.3,32.2,1463.0,45.3,13.82,32.3,0.2,31.7,31.8,optimal,optimal,danger,optimal,optimal,optimal,↓ decreasing,→ stable,→ stable,0.0,🚨 EMERGENCY,True,TIRE_FLAT_OR_SENSOR_FAILURE,100.0,0.0,🛞 CRITICAL: Tire flat or pressure sensor failure|🛞 CRITICAL_PRESSURE: Tire flat or severely under-inflated|🚨 TIRE_SPEED_MISMATCH: Tire pressure unsafe for current speed
1780110184.041,81.5,89.4,32.4,1510.0,44.8,13.77,31.7,-0.0,31.8,31.9,optimal,optimal,danger,optimal,optimal,optimal,→ stable,→ stable,→ stable,0.0,🚨 EMERGENCY,True,TIRE_FLAT_OR_SENSOR_FAILURE,100.0,0.2,🛞 CRITICAL: Tire flat or pressure sensor failure|🛞 CRITICAL_PRESSURE: Tire flat or severely under-inflated|🚨 TIRE_SPEED_MISMATCH: Tire pressure unsafe for current speed
1780110185.042,79.3,90.4,31.8,1477.0,45.6,13.82,31.7,-0.0,32.1,31.8,optimal,optimal,danger,optimal,optimal,optimal,↓ decreasing,→ stable,→ stable,0.0,🚨 EMERGENCY,True,TIRE_FLAT_OR_SENSOR_FAILURE,100.0,0.0,🛞 CRITICAL: Tire flat or pressure sensor failure|🛞 CRITICAL_PRESSURE: Tire flat or severely under-inflated|🚨 TIRE_SPEED_MISMATCH: Tire pressure unsafe for current speed
1780110186.042,82.6,90.0,32.4,1546.0,45.7,13.83,32.1,-0.1,31.8,31.7,optimal,optimal,danger,optimal,optimal,optimal,→ stable,→ stable,→ stable,0.0,🚨 EMERGENCY,True,TIRE_FLAT_OR_SENSOR_FAILURE,100.0,0.0,🛞 CRITICAL: Tire flat or pressure sensor failure|🛞 CRITICAL_PRESSURE: Tire flat or severely under-inflated|🚨 TIRE_SPEED_MISMATCH: Tire pressure unsafe for current speed
1780110187.043,77.8,90.3,31.9,1491.0,44.7,13.83,32.0,0.2,32.1,31.6,optimal,optimal,danger,optimal,optimal,optimal,→ stable,→ stable,→ stable,0.0,🚨 EMERGENCY,True,TIRE_FLAT_OR_SENSOR_FAILURE,100.0,0.0,🛞 CRITICAL: Tire flat or pressure sensor failure|🛞 CRITICAL_PRESSURE: Tire flat or severely under-inflated|🚨 TIRE_SPEED_MISMATCH: Tire pressure unsafe for current speed
1780110188.043,80.3,90.3,32.3,1546.0,45.5,13.78,31.8,0.1,32.2,31.7,optimal,optimal,danger,optimal,optimal,optimal,→ stable,→ stable,→ stable,0.0,🚨 EMERGENCY,True,TIRE_FLAT_OR_SENSOR_FAILURE,100.0,0.0,🛞 CRITICAL: Tire flat or pressure sensor failure|🛞 CRITICAL_PRESSURE: Tire flat or severely under-inflated|🚨 TIRE_SPEED_MISMATCH: Tire pressure unsafe for current speed
1780110193.172,82.2,90.3,31.8,1514.0,44.8,13.84,31.9,0.0,32.4,32.0,optimal,optimal,danger,optimal,optimal,optimal,↑ increasing,↑ increasing,→ stable,0.0,🚨 EMERGENCY,True,TIRE_FLAT_OR_SENSOR_FAILURE,100.0,0.0,🛞 CRITICAL: Tire flat or pressure sensor failure|🛞 CRITICAL_PRESSURE: Tire flat or severely under-inflated|🚨 TIRE_SPEED_MISMATCH: Tire pressure unsafe for current speed
1780110194.174,82.8,89.1,32.0,1527.0,44.1,13.79,31.7,0.3,31.7,31.8,optimal,optimal,danger,optimal,optimal,optimal,↑ increasing,↑ increasing,→ stable,0.0,🚨 EMERGENCY,True,TIRE_FLAT_OR_SENSOR_FAILURE,100.0,0.4,🛞 CRITICAL: Tire flat or pressure sensor failure|🛞 CRITICAL_PRESSURE: Tire flat or severely under-inflated|🚨 TIRE_SPEED_MISMATCH: Tire pressure unsafe for current speed
