timestamp,speed_kmh,engine_temp_c,tire_pressure_psi,speed_status,temp_status,psi_status,speed_trend,temp_trend,psi_trend,overall_health,alerts
1779522546.63,78.9,89.4,32.3,optimal,optimal,optimal,→ stable,→ stable,→ stable,EXCELLENT,NONE
1779522547.631,78.0,88.7,31.8,optimal,optimal,optimal,→ stable,→ stable,→ stable,EXCELLENT,NONE
1779522548.631,81.7,89.1,31.8,optimal,optimal,optimal,→ stable,↓ decreasing,→ stable,EXCELLENT,NONE
1779522549.632,77.3,89.7,32.3,optimal,optimal,optimal,↓ decreasing,↓ decreasing,→ stable,EXCELLENT,NONE
1779522550.632,80.7,88.9,32.0,optimal,optimal,optimal,→ stable,↓ decreasing,→ stable,EXCELLENT,NONE
1779522551.632,81.6,90.5,32.1,optimal,optimal,optimal,→ stable,↓ decreasing,→ stable,EXCELLENT,NONE
1779522552.633,82.1,89.8,31.7,optimal,optimal,optimal,→ stable,→ stable,→ stable,EXCELLENT,NONE
1779522553.633,80.7,91.2,31.7,optimal,optimal,optimal,→ stable,→ stable,→ stable,EXCELLENT,NONE
1779522554.633,82.4,90.3,32.3,optimal,optimal,optimal,→ stable,→ stable,→ stable,EXCELLENT,NONE
1779522555.633,77.2,91.3,32.2,optimal,optimal,optimal,→ stable,→ stable,→ stable,EXCELLENT,NONE
1779522556.634,77.8,91.5,31.8,optimal,optimal,optimal,→ stable,→ stable,→ stable,EXCELLENT,NONE
1779522557.635,80.8,89.3,32.3,optimal,optimal,optimal,→ stable,→ stable,→ stable,EXCELLENT,NONE
1779522558.636,78.8,89.7,32.0,optimal,optimal,optimal,→ stable,↑ increasing,→ stable,EXCELLENT,NONE
1779522559.637,82.1,90.2,32.2,optimal,optimal,optimal,↑ increasing,↑ increasing,→ stable,EXCELLENT,NONE
1779522560.638,81.8,89.4,31.8,optimal,optimal,optimal,↑ increasing,↑ increasing,→ stable,EXCELLENT,NONE
1779522561.639,79.6,90.7,32.0,optimal,optimal,optimal,→ stable,↑ increasing,→ stable,EXCELLENT,NONE
1779522562.639,78.7,88.9,31.9,optimal,optimal,optimal,→ stable,↑ increasing,→ stable,EXCELLENT,NONE
1779522563.64,79.4,89.1,31.9,optimal,optimal,optimal,→ stable,→ stable,→ stable,EXCELLENT,NONE
1779522564.64,82.5,89.6,32.2,optimal,optimal,optimal,→ stable,→ stable,→ stable,EXCELLENT,NONE
1779522565.641,82.0,90.6,31.8,optimal,optimal,optimal,→ stable,→ stable,→ stable,EXCELLENT,NONE
1779522566.641,82.5,91.4,31.6,optimal,optimal,optimal,↑ increasing,→ stable,→ stable,EXCELLENT,NONE
1779522567.642,78.7,91.4,32.0,optimal,optimal,optimal,→ stable,→ stable,→ stable,EXCELLENT,NONE
1779522568.643,80.4,91.4,32.3,optimal,optimal,optimal,↑ increasing,→ stable,→ stable,EXCELLENT,NONE
1779522569.643,78.2,89.8,32.0,optimal,optimal,optimal,→ stable,→ stable,→ stable,EXCELLENT,NONE
1779522570.644,78.7,90.9,31.6,optimal,optimal,optimal,→ stable,→ stable,→ stable,EXCELLENT,NONE
1779522571.645,79.0,89.3,31.8,optimal,optimal,optimal,→ stable,→ stable,→ stable,EXCELLENT,NONE
1779522572.646,82.1,90.7,31.9,optimal,optimal,optimal,→ stable,→ stable,→ stable,EXCELLENT,NONE
1779522573.647,81.4,88.6,32.0,optimal,optimal,optimal,↑ increasing,→ stable,→ stable,EXCELLENT,NONE
1779522574.647,81.5,90.1,31.7,optimal,optimal,optimal,↑ increasing,→ stable,→ stable,EXCELLENT,NONE
1779522575.648,77.7,88.7,32.2,optimal,optimal,optimal,→ stable,→ stable,→ stable,EXCELLENT,NONE
1779522576.648,79.0,88.9,32.0,optimal,optimal,optimal,↓ decreasing,→ stable,→ stable,EXCELLENT,NONE
1779522577.648,77.1,91.2,32.0,optimal,optimal,optimal,↓ decreasing,→ stable,→ stable,EXCELLENT,NONE
1779522578.649,81.0,88.6,32.3,optimal,optimal,optimal,↓ decreasing,↓ decreasing,→ stable,EXCELLENT,NONE
1779522579.649,80.9,90.7,32.4,optimal,optimal,optimal,↓ decreasing,→ stable,→ stable,EXCELLENT,NONE
1779522580.649,77.2,91.1,31.9,optimal,optimal,optimal,→ stable,↓ decreasing,→ stable,EXCELLENT,NONE
1779522581.649,81.5,90.1,32.2,optimal,optimal,optimal,→ stable,→ stable,→ stable,EXCELLENT,NONE
1779522582.649,77.7,90.2,32.0,optimal,optimal,optimal,↓ decreasing,↓ decreasing,→ stable,EXCELLENT,NONE
1779522583.651,79.7,91.3,31.8,optimal,optimal,optimal,↓ decreasing,→ stable,→ stable,EXCELLENT,NONE
1779522584.652,82.2,90.8,31.8,optimal,optimal,optimal,↓ decreasing,→ stable,→ stable,EXCELLENT,NONE
1779522585.653,80.6,89.6,32.3,optimal,optimal,optimal,→ stable,→ stable,→ stable,EXCELLENT,NONE
1779522586.654,79.3,89.4,32.0,optimal,optimal,optimal,→ stable,→ stable,→ stable,EXCELLENT,NONE
1779522587.653,77.8,90.1,31.7,optimal,optimal,optimal,→ stable,→ stable,→ stable,EXCELLENT,NONE
1779522588.655,79.4,89.4,32.1,optimal,optimal,optimal,→ stable,↑ increasing,→ stable,EXCELLENT,NONE
1779522589.656,82.7,88.6,32.4,optimal,optimal,optimal,→ stable,→ stable,→ stable,EXCELLENT,NONE
1779522590.656,78.5,91.2,32.0,optimal,optimal,optimal,→ stable,→ stable,→ stable,EXCELLENT,NONE
1779522591.657,79.6,91.0,32.4,optimal,optimal,optimal,→ stable,→ stable,→ stable,EXCELLENT,NONE
1779522592.657,82.7,90.0,31.8,optimal,optimal,optimal,↑ increasing,→ stable,→ stable,EXCELLENT,NONE
1779522593.658,78.7,91.1,32.1,optimal,optimal,optimal,↑ increasing,→ stable,→ stable,EXCELLENT,NONE
1779522594.659,80.5,90.8,31.9,optimal,optimal,optimal,↑ increasing,→ stable,→ stable,EXCELLENT,NONE
1779522595.659,81.6,90.6,31.7,optimal,optimal,optimal,→ stable,→ stable,→ stable,EXCELLENT,NONE
1779522596.66,82.3,89.4,31.8,optimal,optimal,optimal,↑ increasing,→ stable,→ stable,EXCELLENT,NONE
1779522597.661,81.0,90.6,31.8,optimal,optimal,optimal,↑ increasing,→ stable,→ stable,EXCELLENT,NONE
1779522598.662,77.1,90.5,32.0,optimal,optimal,optimal,↑ increasing,→ stable,→ stable,EXCELLENT,NONE
1779522599.662,80.5,90.7,31.7,optimal,optimal,optimal,→ stable,↑ increasing,→ stable,EXCELLENT,NONE
1779522600.663,78.4,90.1,31.7,optimal,optimal,optimal,→ stable,→ stable,→ stable,EXCELLENT,NONE
1779522601.664,80.1,90.0,32.1,optimal,optimal,optimal,↑ increasing,→ stable,→ stable,EXCELLENT,NONE
1779522602.665,78.4,89.2,31.6,optimal,optimal,optimal,→ stable,→ stable,→ stable,EXCELLENT,NONE
1779522603.665,78.1,90.1,32.3,optimal,optimal,optimal,→ stable,→ stable,→ stable,EXCELLENT,NONE
1779522604.666,80.1,91.1,31.8,optimal,optimal,optimal,→ stable,→ stable,→ stable,EXCELLENT,NONE
1779522605.667,79.2,89.6,31.7,optimal,optimal,optimal,↓ decreasing,→ stable,→ stable,EXCELLENT,NONE
1779522606.668,77.2,89.4,31.9,optimal,optimal,optimal,↓ decreasing,→ stable,→ stable,EXCELLENT,NONE
1779522607.668,79.3,91.4,31.8,optimal,optimal,optimal,↓ decreasing,→ stable,→ stable,EXCELLENT,NONE
1779522608.669,79.3,88.8,31.7,optimal,optimal,optimal,↓ decreasing,→ stable,→ stable,EXCELLENT,NONE
1779522609.669,79.3,91.1,31.8,optimal,optimal,optimal,↓ decreasing,↓ decreasing,→ stable,EXCELLENT,NONE
1779522610.669,78.0,89.1,31.8,optimal,optimal,optimal,↓ decreasing,→ stable,→ stable,EXCELLENT,NONE
1779522611.67,80.5,90.2,32.2,optimal,optimal,optimal,↓ decreasing,→ stable,→ stable,EXCELLENT,NONE
1779522612.671,82.7,89.9,32.4,optimal,optimal,optimal,→ stable,→ stable,→ stable,EXCELLENT,NONE
1779522613.671,82.3,91.3,32.4,optimal,optimal,optimal,→ stable,→ stable,→ stable,EXCELLENT,NONE
1779522614.672,79.7,90.9,32.1,optimal,optimal,optimal,→ stable,→ stable,→ stable,EXCELLENT,NONE
1779522615.672,79.8,91.5,31.8,optimal,optimal,optimal,→ stable,→ stable,→ stable,EXCELLENT,NONE
1779522616.673,81.3,91.3,32.3,optimal,optimal,optimal,↑ increasing,→ stable,→ stable,EXCELLENT,NONE
1779522617.674,77.6,91.1,31.6,optimal,optimal,optimal,↑ increasing,→ stable,→ stable,EXCELLENT,NONE
1779522618.675,80.8,89.1,32.3,optimal,optimal,optimal,↑ increasing,↑ increasing,→ stable,EXCELLENT,NONE
1779522619.675,78.4,89.2,32.2,optimal,optimal,optimal,↑ increasing,→ stable,→ stable,EXCELLENT,NONE
1779522620.676,78.3,90.4,32.0,optimal,optimal,optimal,↑ increasing,↑ increasing,→ stable,EXCELLENT,NONE
1779522621.676,77.6,90.5,31.8,optimal,optimal,optimal,↑ increasing,↑ increasing,→ stable,EXCELLENT,NONE
1779522622.678,79.5,88.6,31.8,optimal,optimal,optimal,→ stable,→ stable,→ stable,EXCELLENT,NONE
1779522623.679,80.6,91.3,31.7,optimal,optimal,optimal,→ stable,→ stable,→ stable,EXCELLENT,NONE
1779522624.68,77.3,89.9,31.7,optimal,optimal,optimal,↓ decreasing,→ stable,→ stable,EXCELLENT,NONE
1779522625.681,81.2,89.0,32.3,optimal,optimal,optimal,↓ decreasing,→ stable,→ stable,EXCELLENT,NONE
1779522626.682,81.9,91.4,31.9,optimal,optimal,optimal,↓ decreasing,→ stable,→ stable,EXCELLENT,NONE
1779522627.683,82.2,90.2,32.0,optimal,optimal,optimal,→ stable,↓ decreasing,→ stable,EXCELLENT,NONE
1779522628.684,81.3,90.4,32.3,optimal,optimal,optimal,→ stable,→ stable,→ stable,EXCELLENT,NONE
1779522629.685,81.3,88.6,32.3,optimal,optimal,optimal,→ stable,→ stable,→ stable,EXCELLENT,NONE
1779522630.685,82.4,91.0,32.2,optimal,optimal,optimal,→ stable,→ stable,→ stable,EXCELLENT,NONE
1779522631.684,81.7,91.3,31.7,optimal,optimal,optimal,↑ increasing,→ stable,→ stable,EXCELLENT,NONE
1779522632.685,79.1,91.4,32.2,optimal,optimal,optimal,↑ increasing,→ stable,→ stable,EXCELLENT,NONE
1779522633.686,81.6,91.0,31.6,optimal,optimal,optimal,↑ increasing,→ stable,→ stable,EXCELLENT,NONE
1779522634.687,78.8,88.7,31.6,optimal,optimal,optimal,↑ increasing,→ stable,→ stable,EXCELLENT,NONE
1779522635.688,79.2,89.2,32.2,optimal,optimal,optimal,↑ increasing,→ stable,→ stable,EXCELLENT,NONE
1779522636.69,80.3,151.4,32.0,optimal,danger,optimal,↑ increasing,↑ increasing,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical|📈 RAPID_TEMP_RISE: Engine temperature rising quickly
1779522637.691,81.8,149.2,32.3,optimal,danger,optimal,↑ increasing,↑ increasing,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical|📈 RAPID_TEMP_RISE: Engine temperature rising quickly
1779522638.692,80.5,150.5,32.2,optimal,danger,optimal,↑ increasing,↑ increasing,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical|📈 RAPID_TEMP_RISE: Engine temperature rising quickly
1779522639.692,78.9,150.7,32.2,optimal,danger,optimal,→ stable,↑ increasing,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical|📈 RAPID_TEMP_RISE: Engine temperature rising quickly
1779522640.693,80.2,149.0,32.3,optimal,danger,optimal,→ stable,↑ increasing,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical|📈 RAPID_TEMP_RISE: Engine temperature rising quickly
1779522641.694,78.7,151.1,32.2,optimal,danger,optimal,↓ decreasing,↑ increasing,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical|📈 RAPID_TEMP_RISE: Engine temperature rising quickly
1779522642.695,79.0,149.3,31.8,optimal,danger,optimal,↓ decreasing,↑ increasing,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical|📈 RAPID_TEMP_RISE: Engine temperature rising quickly
1779522643.696,77.8,151.3,32.1,optimal,danger,optimal,↓ decreasing,↑ increasing,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical|📈 RAPID_TEMP_RISE: Engine temperature rising quickly
1779522644.697,80.6,150.7,32.1,optimal,danger,optimal,↓ decreasing,↑ increasing,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical|📈 RAPID_TEMP_RISE: Engine temperature rising quickly
1779522645.697,81.6,150.9,32.2,optimal,danger,optimal,↓ decreasing,↑ increasing,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical|📈 RAPID_TEMP_RISE: Engine temperature rising quickly
1779522646.698,78.0,149.2,31.6,optimal,danger,optimal,↓ decreasing,↑ increasing,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical|📈 RAPID_TEMP_RISE: Engine temperature rising quickly
1779522647.699,78.4,149.3,31.8,optimal,danger,optimal,↓ decreasing,↑ increasing,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical|📈 RAPID_TEMP_RISE: Engine temperature rising quickly
1779522648.7,77.4,148.6,31.9,optimal,danger,optimal,↓ decreasing,↑ increasing,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical|📈 RAPID_TEMP_RISE: Engine temperature rising quickly
1779522649.701,80.9,150.8,31.7,optimal,danger,optimal,↓ decreasing,↑ increasing,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical|📈 RAPID_TEMP_RISE: Engine temperature rising quickly
1779522650.701,79.6,148.8,31.6,optimal,danger,optimal,↓ decreasing,↑ increasing,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical|📈 RAPID_TEMP_RISE: Engine temperature rising quickly
1779522651.702,79.5,149.4,31.8,optimal,danger,optimal,↓ decreasing,↑ increasing,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical|📈 RAPID_TEMP_RISE: Engine temperature rising quickly
1779522652.703,81.7,150.4,32.2,optimal,danger,optimal,→ stable,↑ increasing,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical|📈 RAPID_TEMP_RISE: Engine temperature rising quickly
1779522653.704,77.2,148.9,31.6,optimal,danger,optimal,→ stable,↑ increasing,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical|📈 RAPID_TEMP_RISE: Engine temperature rising quickly
1779522654.705,80.3,150.9,32.1,optimal,danger,optimal,→ stable,↑ increasing,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical|📈 RAPID_TEMP_RISE: Engine temperature rising quickly
1779522655.706,77.9,151.4,31.9,optimal,danger,optimal,↓ decreasing,↓ decreasing,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522656.707,78.7,150.4,32.0,optimal,danger,optimal,↓ decreasing,→ stable,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522657.708,78.6,151.2,31.6,optimal,danger,optimal,→ stable,→ stable,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522658.709,80.2,149.6,31.9,optimal,danger,optimal,→ stable,→ stable,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522659.71,79.0,149.7,31.8,optimal,danger,optimal,→ stable,→ stable,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522660.711,82.4,150.0,31.9,optimal,danger,optimal,→ stable,→ stable,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522661.712,81.9,149.4,32.3,optimal,danger,optimal,↑ increasing,→ stable,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522662.713,80.9,148.8,31.8,optimal,danger,optimal,→ stable,→ stable,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522663.713,80.5,150.2,32.1,optimal,danger,optimal,↑ increasing,→ stable,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522664.714,78.9,149.7,32.4,optimal,danger,optimal,→ stable,→ stable,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522665.716,82.6,149.4,32.0,optimal,danger,optimal,↑ increasing,→ stable,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522666.717,78.6,150.6,32.0,optimal,danger,optimal,↑ increasing,→ stable,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522667.719,77.1,149.1,31.9,optimal,danger,optimal,↑ increasing,→ stable,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522668.719,78.7,150.5,31.9,optimal,danger,optimal,↑ increasing,→ stable,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522669.719,81.5,148.8,31.6,optimal,danger,optimal,↑ increasing,→ stable,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522670.72,80.7,150.8,32.2,optimal,danger,optimal,↑ increasing,→ stable,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522671.721,78.6,149.5,32.2,optimal,danger,optimal,→ stable,→ stable,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522672.722,81.8,149.0,31.7,optimal,danger,optimal,→ stable,→ stable,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522673.722,80.8,148.9,32.1,optimal,danger,optimal,→ stable,↓ decreasing,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522674.723,77.6,148.8,31.8,optimal,danger,optimal,→ stable,→ stable,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522675.725,83.0,151.2,32.0,optimal,danger,optimal,↓ decreasing,→ stable,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522676.726,78.4,150.4,31.6,optimal,danger,optimal,↓ decreasing,→ stable,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522677.727,78.9,150.6,31.7,optimal,danger,optimal,→ stable,→ stable,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522678.728,79.5,150.7,31.7,optimal,danger,optimal,→ stable,→ stable,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522679.728,82.8,149.8,31.8,optimal,danger,optimal,→ stable,→ stable,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522680.728,79.5,148.6,32.3,optimal,danger,optimal,→ stable,→ stable,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522681.729,79.6,149.8,32.4,optimal,danger,optimal,→ stable,→ stable,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522682.73,81.8,149.9,32.2,optimal,danger,optimal,→ stable,→ stable,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522683.73,79.0,150.4,31.8,optimal,danger,optimal,→ stable,→ stable,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522684.731,79.6,150.4,32.1,optimal,danger,optimal,→ stable,↑ increasing,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522685.732,79.9,150.3,31.8,optimal,danger,optimal,→ stable,→ stable,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522686.734,80.4,150.3,32.3,optimal,danger,optimal,→ stable,→ stable,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522687.734,81.9,148.9,31.6,optimal,danger,optimal,→ stable,→ stable,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522688.735,81.3,150.5,31.9,optimal,danger,optimal,→ stable,→ stable,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522689.736,77.8,151.1,32.1,optimal,danger,optimal,→ stable,→ stable,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522690.737,79.7,151.4,32.1,optimal,danger,optimal,→ stable,↑ increasing,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522691.738,81.2,148.8,31.7,optimal,danger,optimal,→ stable,→ stable,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522692.74,79.1,148.7,32.3,optimal,danger,optimal,→ stable,→ stable,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522693.741,77.8,149.9,32.1,optimal,danger,optimal,→ stable,→ stable,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522694.742,77.4,149.2,31.6,optimal,danger,optimal,↓ decreasing,→ stable,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522695.743,79.7,149.4,32.2,optimal,danger,optimal,→ stable,→ stable,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522696.744,83.0,149.8,31.6,optimal,danger,optimal,→ stable,→ stable,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522697.745,78.6,151.1,32.2,optimal,danger,optimal,↓ decreasing,→ stable,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522698.746,80.6,149.0,31.6,optimal,danger,optimal,↓ decreasing,→ stable,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522699.747,80.1,151.1,32.3,optimal,danger,optimal,→ stable,→ stable,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522700.748,78.7,151.0,31.9,optimal,danger,optimal,→ stable,→ stable,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522701.749,77.7,148.5,32.1,optimal,danger,optimal,↓ decreasing,→ stable,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522702.75,81.6,149.9,31.9,optimal,danger,optimal,→ stable,→ stable,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522703.751,78.0,150.4,31.8,optimal,danger,optimal,→ stable,→ stable,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522704.753,82.1,148.8,32.1,optimal,danger,optimal,→ stable,→ stable,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522705.753,77.1,150.4,32.1,optimal,danger,optimal,→ stable,→ stable,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522706.754,80.1,151.3,32.2,optimal,danger,optimal,→ stable,→ stable,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522707.755,80.7,150.1,32.3,optimal,danger,optimal,→ stable,→ stable,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522708.756,81.5,150.6,32.1,optimal,danger,optimal,→ stable,→ stable,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
