timestamp,speed_kmh,engine_temp_c,tire_pressure_psi,engine_rpm,oil_pressure_psi,battery_voltage_v,tire_pressure_fl_psi,tire_pressure_fr_psi,tire_pressure_rl_psi,tire_pressure_rr_psi,speed_status,temp_status,psi_status,rpm_status,oil_status,battery_status,speed_trend,temp_trend,psi_trend,overall_health,health_status,emergency,contradictions,tire_speed_risk,temp_correlation_penalty,alerts
1780322043.594,82.6,89.1,32.4,1544.0,44.2,13.78,32.3,31.9,32.2,31.8,optimal,optimal,optimal,optimal,optimal,optimal,→ stable,→ stable,→ stable,99.3,✅ EXCELLENT,False,NONE,3.8,0.4,NONE
1780322044.594,81.5,91.0,32.0,1525.0,44.5,13.76,32.4,32.1,32.1,32.4,optimal,optimal,optimal,optimal,optimal,optimal,→ stable,→ stable,→ stable,99.3,✅ EXCELLENT,False,NONE,3.5,0.0,NONE
1780322045.595,80.3,91.5,31.9,1488.0,44.6,13.83,31.9,31.9,32.3,32.3,optimal,optimal,optimal,optimal,optimal,optimal,→ stable,→ stable,→ stable,99.3,✅ EXCELLENT,False,NONE,3.6,0.0,NONE
1780322046.596,81.4,90.0,32.2,1535.0,45.3,13.77,31.7,31.7,32.0,31.7,optimal,optimal,optimal,optimal,optimal,optimal,↑ increasing,→ stable,→ stable,99.3,✅ EXCELLENT,False,NONE,3.8,0.0,NONE
1780322047.597,77.9,89.1,31.7,1500.0,45.0,13.82,31.9,32.0,32.3,32.0,optimal,optimal,optimal,optimal,optimal,optimal,↑ increasing,→ stable,→ stable,99.3,✅ EXCELLENT,False,NONE,3.7,0.4,NONE
1780322048.598,78.2,91.4,31.7,1540.0,44.1,13.85,31.7,32.3,32.0,32.3,optimal,optimal,optimal,optimal,optimal,optimal,↑ increasing,→ stable,→ stable,99.3,✅ EXCELLENT,False,NONE,3.7,0.0,NONE
1780322049.6,78.5,90.6,32.4,1457.0,45.5,13.84,31.7,31.7,32.3,32.1,optimal,optimal,optimal,optimal,optimal,optimal,↑ increasing,→ stable,→ stable,99.3,✅ EXCELLENT,False,NONE,3.7,0.0,NONE
1780322050.601,82.9,90.1,32.2,1536.0,44.1,13.84,32.0,32.0,32.3,31.8,optimal,optimal,optimal,optimal,optimal,optimal,↑ increasing,→ stable,→ stable,99.3,✅ EXCELLENT,False,NONE,3.8,0.0,NONE
1780322051.602,77.4,88.7,31.7,1543.0,44.3,13.83,32.1,32.1,31.7,31.9,optimal,optimal,optimal,optimal,optimal,optimal,→ stable,→ stable,→ stable,99.3,✅ EXCELLENT,False,NONE,3.6,0.8,NONE
1780322052.603,78.5,90.4,31.6,1517.0,45.7,13.85,31.7,31.7,32.1,31.9,optimal,optimal,optimal,optimal,optimal,optimal,→ stable,→ stable,→ stable,99.3,✅ EXCELLENT,False,NONE,3.8,0.0,NONE
1780322053.604,80.0,90.0,31.8,1481.0,44.1,13.77,32.0,32.1,31.8,32.4,optimal,optimal,optimal,optimal,optimal,optimal,↓ decreasing,→ stable,→ stable,99.3,✅ EXCELLENT,False,NONE,3.7,0.0,NONE
1780322054.605,80.9,89.1,31.9,1459.0,45.1,13.76,32.2,32.4,32.1,32.3,optimal,optimal,optimal,optimal,optimal,optimal,↓ decreasing,→ stable,→ stable,99.3,✅ EXCELLENT,False,NONE,3.6,0.4,NONE
1780322055.606,79.3,90.8,32.1,1495.0,44.1,13.78,31.8,31.8,32.2,31.6,optimal,optimal,optimal,optimal,optimal,optimal,↓ decreasing,→ stable,→ stable,99.3,✅ EXCELLENT,False,NONE,3.9,0.0,NONE
1780322056.606,80.5,89.5,32.0,1526.0,44.4,13.85,31.7,31.9,32.0,32.4,optimal,optimal,optimal,optimal,optimal,optimal,↓ decreasing,→ stable,→ stable,99.3,✅ EXCELLENT,False,NONE,3.8,0.1,NONE
1780322057.608,77.3,90.9,31.9,1486.0,45.2,13.81,32.1,31.8,31.9,31.9,optimal,optimal,optimal,optimal,optimal,optimal,↓ decreasing,→ stable,→ stable,99.3,✅ EXCELLENT,False,NONE,3.5,0.0,NONE
1780322058.608,77.4,91.0,32.0,1523.0,45.5,13.81,32.3,31.9,31.7,32.4,optimal,optimal,optimal,optimal,optimal,optimal,↓ decreasing,→ stable,→ stable,99.3,✅ EXCELLENT,False,NONE,3.6,0.0,NONE
1780322059.609,79.3,90.8,31.9,1453.0,45.7,13.78,32.0,32.2,32.0,32.0,optimal,optimal,optimal,optimal,optimal,optimal,↓ decreasing,→ stable,→ stable,99.3,✅ EXCELLENT,False,NONE,3.5,0.0,NONE
1780322060.609,77.3,90.7,32.3,1520.0,45.4,13.75,31.8,32.2,32.3,32.1,optimal,optimal,optimal,optimal,optimal,optimal,↓ decreasing,→ stable,→ stable,99.3,✅ EXCELLENT,False,NONE,3.5,0.0,NONE
1780322061.609,81.0,91.0,32.1,1536.0,45.7,13.79,32.0,32.3,31.7,31.7,optimal,optimal,optimal,optimal,optimal,optimal,↓ decreasing,→ stable,→ stable,99.3,✅ EXCELLENT,False,NONE,3.8,0.0,NONE
1780322062.611,81.2,88.9,32.2,1514.0,44.6,13.78,32.3,31.8,32.1,31.8,optimal,optimal,optimal,optimal,optimal,optimal,→ stable,→ stable,→ stable,99.3,✅ EXCELLENT,False,NONE,3.7,0.6,NONE
1780322063.611,81.9,91.4,32.1,1510.0,45.3,13.77,31.9,31.8,32.3,32.3,optimal,optimal,optimal,optimal,optimal,optimal,→ stable,→ stable,→ stable,99.3,✅ EXCELLENT,False,NONE,3.7,0.0,NONE
1780322064.611,78.3,88.6,31.8,1479.0,45.0,13.77,32.0,32.1,32.2,32.1,optimal,optimal,optimal,optimal,optimal,optimal,→ stable,→ stable,→ stable,99.3,✅ EXCELLENT,False,NONE,3.6,1.0,NONE
1780322065.611,80.5,89.4,32.3,1542.0,45.5,13.79,31.7,31.6,32.3,31.7,optimal,optimal,optimal,optimal,optimal,optimal,→ stable,→ stable,→ stable,99.3,✅ EXCELLENT,False,NONE,3.9,0.2,NONE
1780322066.612,79.8,89.7,31.8,1489.0,45.0,13.85,32.3,32.1,32.3,32.3,optimal,optimal,optimal,optimal,optimal,optimal,→ stable,→ stable,→ stable,99.3,✅ EXCELLENT,False,NONE,3.6,0.0,NONE
1780322067.614,83.0,91.2,32.0,1507.0,45.9,13.84,31.8,31.9,31.6,32.1,optimal,optimal,optimal,optimal,optimal,optimal,↑ increasing,→ stable,→ stable,99.3,✅ EXCELLENT,False,NONE,4.0,0.0,NONE
1780322068.614,81.7,91.4,32.0,1509.0,45.5,13.75,31.9,31.8,31.8,32.1,optimal,optimal,optimal,optimal,optimal,optimal,↑ increasing,→ stable,→ stable,99.3,✅ EXCELLENT,False,NONE,3.7,0.0,NONE
