timestamp,speed_kmh,engine_temp_c,tire_pressure_psi,speed_status,temp_status,psi_status,speed_trend,temp_trend,psi_trend,overall_health,health_status,emergency,contradictions,tire_speed_risk,temp_correlation_penalty,alerts
1779630398.575,80.8,89.8,32.3,optimal,optimal,optimal,↓ decreasing,→ stable,→ stable,96.9,✅ EXCELLENT,False,NONE,3.1,0,NONE
1779630399.575,80.9,90.5,31.7,optimal,optimal,optimal,↓ decreasing,↑ increasing,→ stable,96.2,✅ EXCELLENT,False,NONE,3.8,0,NONE
1779630400.575,77.8,89.2,31.7,optimal,optimal,optimal,↓ decreasing,↑ increasing,→ stable,96.3,✅ EXCELLENT,False,NONE,3.7,0,NONE
1779630401.575,78.6,91.2,31.9,optimal,optimal,optimal,↓ decreasing,↑ increasing,→ stable,96.5,✅ EXCELLENT,False,NONE,3.5,0,NONE
1779630402.576,80.7,88.9,32.0,optimal,optimal,optimal,↓ decreasing,→ stable,→ stable,96.5,✅ EXCELLENT,False,NONE,3.5,0,NONE
1779630403.577,82.2,88.8,31.7,optimal,optimal,optimal,→ stable,→ stable,→ stable,96.1,✅ EXCELLENT,False,NONE,3.9,0,NONE
1779630404.578,80.6,89.0,31.8,optimal,optimal,optimal,↑ increasing,→ stable,→ stable,96.3,✅ EXCELLENT,False,NONE,3.7,0,NONE
1779630405.579,77.1,91.1,32.4,optimal,optimal,optimal,↑ increasing,→ stable,→ stable,97.1,✅ EXCELLENT,False,NONE,2.9,0,NONE
1779630406.58,81.4,89.7,32.0,optimal,optimal,optimal,↑ increasing,→ stable,→ stable,96.5,✅ EXCELLENT,False,NONE,3.5,0,NONE
1779630407.581,79.7,91.3,31.8,optimal,optimal,optimal,↑ increasing,→ stable,→ stable,96.4,✅ EXCELLENT,False,NONE,3.6,0,NONE
1779630408.583,82.3,89.8,32.4,optimal,optimal,optimal,↑ increasing,→ stable,→ stable,96.9,✅ EXCELLENT,False,NONE,3.1,0,NONE
1779630409.583,79.6,89.5,32.3,optimal,optimal,optimal,↑ increasing,→ stable,→ stable,96.9,✅ EXCELLENT,False,NONE,3.1,0,NONE
1779630410.585,79.9,90.7,32.2,optimal,optimal,optimal,↑ increasing,→ stable,→ stable,96.8,✅ EXCELLENT,False,NONE,3.2,0,NONE
1779630411.586,78.7,88.6,31.9,optimal,optimal,optimal,↑ increasing,↓ decreasing,→ stable,96.5,✅ EXCELLENT,False,NONE,3.5,0,NONE
1779630412.587,78.5,89.4,32.3,optimal,optimal,optimal,↑ increasing,→ stable,→ stable,97.0,✅ EXCELLENT,False,NONE,3.0,0,NONE
1779630413.588,78.8,89.3,31.9,optimal,optimal,optimal,→ stable,→ stable,→ stable,96.5,✅ EXCELLENT,False,NONE,3.5,0,NONE
1779630414.589,80.9,88.6,32.0,optimal,optimal,optimal,→ stable,→ stable,→ stable,96.5,✅ EXCELLENT,False,NONE,3.5,0,NONE
1779630415.59,82.5,89.1,32.1,optimal,optimal,optimal,↑ increasing,→ stable,→ stable,96.6,✅ EXCELLENT,False,NONE,3.4,0,NONE
1779630416.592,79.7,90.4,31.6,optimal,optimal,optimal,→ stable,→ stable,→ stable,96.1,✅ EXCELLENT,False,NONE,3.9,0,NONE
1779630417.593,77.9,89.0,31.9,optimal,optimal,optimal,→ stable,↓ decreasing,→ stable,96.6,✅ EXCELLENT,False,NONE,3.4,0,NONE
1779630418.593,77.6,91.5,32.3,optimal,optimal,optimal,↓ decreasing,→ stable,→ stable,97.0,✅ EXCELLENT,False,NONE,3.0,0,NONE
1779630419.595,77.3,90.5,32.1,optimal,optimal,optimal,↓ decreasing,→ stable,→ stable,96.8,✅ EXCELLENT,False,NONE,3.2,0,NONE
1779630420.596,79.6,90.6,32.3,optimal,optimal,optimal,↓ decreasing,→ stable,→ stable,96.9,✅ EXCELLENT,False,NONE,3.1,0,NONE
1779630421.598,80.1,89.2,32.1,optimal,optimal,optimal,↓ decreasing,→ stable,→ stable,96.7,✅ EXCELLENT,False,NONE,3.3,0,NONE
1779630422.6,82.5,91.4,32.2,optimal,optimal,optimal,→ stable,→ stable,→ stable,96.7,✅ EXCELLENT,False,NONE,3.3,0,NONE
1779630423.601,80.9,89.6,31.7,optimal,optimal,optimal,→ stable,→ stable,→ stable,96.2,✅ EXCELLENT,False,NONE,3.8,0,NONE
1779630424.602,79.6,89.2,31.6,optimal,optimal,optimal,→ stable,→ stable,→ stable,96.1,✅ EXCELLENT,False,NONE,3.9,0,NONE
1779630425.602,81.9,91.3,32.0,optimal,optimal,optimal,↓ decreasing,↑ increasing,→ stable,96.5,✅ EXCELLENT,False,NONE,3.5,0,NONE
1779630426.603,81.4,89.0,31.9,optimal,optimal,optimal,→ stable,→ stable,→ stable,96.4,✅ EXCELLENT,False,NONE,3.6,0,NONE
1779630427.605,82.4,89.5,31.7,optimal,optimal,optimal,→ stable,↑ increasing,→ stable,96.1,✅ EXCELLENT,False,NONE,3.9,0,NONE
1779630428.606,79.8,89.5,31.7,optimal,optimal,optimal,↑ increasing,→ stable,→ stable,96.2,✅ EXCELLENT,False,NONE,3.8,0,NONE
1779630429.607,78.9,91.2,31.6,optimal,optimal,optimal,↑ increasing,→ stable,→ stable,96.2,✅ EXCELLENT,False,NONE,3.8,0,NONE
1779630430.607,78.4,88.5,32.1,optimal,optimal,optimal,↑ increasing,→ stable,→ stable,96.8,✅ EXCELLENT,False,NONE,3.2,0,NONE
1779630431.608,80.3,91.3,32.0,optimal,optimal,optimal,↑ increasing,→ stable,→ stable,96.6,✅ EXCELLENT,False,NONE,3.4,0,NONE
1779630432.609,82.4,90.9,31.9,optimal,optimal,optimal,↑ increasing,→ stable,→ stable,96.4,✅ EXCELLENT,False,NONE,3.6,0,NONE
1779630433.611,82.4,90.0,32.2,optimal,optimal,optimal,↑ increasing,→ stable,→ stable,96.7,✅ EXCELLENT,False,NONE,3.3,0,NONE
1779630434.611,77.5,89.0,32.2,optimal,optimal,optimal,↑ increasing,→ stable,→ stable,96.9,✅ EXCELLENT,False,NONE,3.1,0,NONE
1779630435.613,81.2,89.4,31.6,optimal,optimal,optimal,↑ increasing,→ stable,→ stable,96.1,✅ EXCELLENT,False,NONE,3.9,0,NONE
1779630436.613,79.7,88.7,31.8,optimal,optimal,optimal,→ stable,→ stable,→ stable,96.4,✅ EXCELLENT,False,NONE,3.6,0,NONE
1779630437.614,82.2,90.6,32.2,optimal,optimal,optimal,→ stable,→ stable,→ stable,96.7,✅ EXCELLENT,False,NONE,3.3,0,NONE
1779630438.616,82.6,89.2,32.3,optimal,optimal,optimal,→ stable,→ stable,→ stable,96.8,✅ EXCELLENT,False,NONE,3.2,0,NONE
1779630439.617,78.9,88.7,32.1,optimal,optimal,optimal,→ stable,→ stable,→ stable,96.7,✅ EXCELLENT,False,NONE,3.3,0,NONE
1779630440.618,78.6,89.7,31.6,optimal,optimal,optimal,→ stable,→ stable,→ stable,96.2,✅ EXCELLENT,False,NONE,3.8,0,NONE
1779630441.618,78.7,90.4,31.7,optimal,optimal,optimal,→ stable,→ stable,→ stable,96.3,✅ EXCELLENT,False,NONE,3.7,0,NONE
1779630442.619,80.1,91.3,32.4,optimal,optimal,optimal,→ stable,→ stable,→ stable,97.0,✅ EXCELLENT,False,NONE,3.0,0,NONE
1779630443.621,81.8,90.1,32.2,optimal,optimal,optimal,↓ decreasing,→ stable,→ stable,96.7,✅ EXCELLENT,False,NONE,3.3,0,NONE
1779630444.623,77.0,91.0,31.7,optimal,optimal,optimal,→ stable,→ stable,→ stable,96.4,✅ EXCELLENT,False,NONE,3.6,0,NONE
1779630445.623,79.8,91.0,31.8,optimal,optimal,optimal,↓ decreasing,→ stable,→ stable,96.4,✅ EXCELLENT,False,NONE,3.6,0,NONE
1779630446.625,77.6,91.1,32.0,optimal,optimal,optimal,↓ decreasing,↑ increasing,→ stable,96.7,✅ EXCELLENT,False,NONE,3.3,0,NONE
1779630447.626,81.3,90.9,31.8,optimal,optimal,optimal,↓ decreasing,→ stable,→ stable,96.3,✅ EXCELLENT,False,NONE,3.7,0,NONE
1779630448.626,77.1,89.8,32.0,optimal,optimal,optimal,↓ decreasing,↑ increasing,→ stable,96.7,✅ EXCELLENT,False,NONE,3.3,0,NONE
1779630449.626,81.7,90.6,31.8,optimal,optimal,optimal,↓ decreasing,↑ increasing,→ stable,96.3,✅ EXCELLENT,False,NONE,3.7,0,NONE
1779630450.627,82.9,90.0,32.3,optimal,optimal,optimal,↓ decreasing,↑ increasing,→ stable,96.8,✅ EXCELLENT,False,NONE,3.2,0,NONE
1779630451.629,78.5,89.3,31.8,optimal,optimal,optimal,↓ decreasing,↑ increasing,→ stable,96.4,✅ EXCELLENT,False,NONE,3.6,0,NONE
1779630452.629,82.7,89.7,31.7,optimal,optimal,optimal,→ stable,↑ increasing,→ stable,96.1,✅ EXCELLENT,False,NONE,3.9,0,NONE
1779630453.63,79.2,91.0,32.0,optimal,optimal,optimal,→ stable,↑ increasing,→ stable,96.6,✅ EXCELLENT,False,NONE,3.4,0,NONE
1779630454.632,78.6,89.9,32.0,optimal,optimal,optimal,→ stable,→ stable,→ stable,96.6,✅ EXCELLENT,False,NONE,3.4,0,NONE
1779630455.632,82.8,90.0,32.1,optimal,optimal,optimal,→ stable,→ stable,→ stable,96.6,✅ EXCELLENT,False,NONE,3.4,0,NONE
1779630456.634,81.5,91.4,32.1,optimal,optimal,optimal,↑ increasing,→ stable,→ stable,96.6,✅ EXCELLENT,False,NONE,3.4,0,NONE
1779630457.635,82.6,91.5,31.9,optimal,optimal,optimal,↑ increasing,→ stable,→ stable,96.3,✅ EXCELLENT,False,NONE,3.7,0,NONE
1779630458.635,82.7,89.6,32.3,optimal,optimal,optimal,↑ increasing,→ stable,→ stable,96.8,✅ EXCELLENT,False,NONE,3.2,0,NONE
1779630459.635,81.9,91.0,32.3,optimal,optimal,optimal,↑ increasing,→ stable,→ stable,96.8,✅ EXCELLENT,False,NONE,3.2,0,NONE
1779630460.636,77.9,89.1,32.1,optimal,optimal,optimal,↑ increasing,→ stable,→ stable,96.8,✅ EXCELLENT,False,NONE,3.2,0,NONE
1779630461.637,80.7,90.5,32.2,optimal,optimal,optimal,↑ increasing,→ stable,→ stable,96.8,✅ EXCELLENT,False,NONE,3.2,0,NONE
1779630462.638,77.9,89.0,32.4,optimal,optimal,optimal,↑ increasing,→ stable,→ stable,97.1,✅ EXCELLENT,False,NONE,2.9,0,NONE
1779630463.638,79.5,89.1,32.0,optimal,optimal,optimal,↑ increasing,→ stable,→ stable,96.6,✅ EXCELLENT,False,NONE,3.4,0,NONE
1779630464.639,80.0,89.8,32.3,optimal,optimal,optimal,↑ increasing,→ stable,→ stable,96.9,✅ EXCELLENT,False,NONE,3.1,0,NONE
1779630465.641,78.1,90.2,32.0,optimal,optimal,optimal,→ stable,→ stable,→ stable,96.7,✅ EXCELLENT,False,NONE,3.3,0,NONE
1779630466.643,79.7,90.6,31.8,optimal,optimal,optimal,↓ decreasing,→ stable,→ stable,96.4,✅ EXCELLENT,False,NONE,3.6,0,NONE
1779630467.645,77.5,91.3,32.0,optimal,optimal,optimal,↓ decreasing,→ stable,→ stable,96.7,✅ EXCELLENT,False,NONE,3.3,0,NONE
1779630468.645,82.3,90.2,31.9,optimal,optimal,optimal,↓ decreasing,→ stable,→ stable,96.4,✅ EXCELLENT,False,NONE,3.6,0,NONE
1779630469.647,80.4,90.7,31.8,optimal,optimal,optimal,↓ decreasing,→ stable,→ stable,96.3,✅ EXCELLENT,False,NONE,3.7,0,NONE
1779630470.647,79.4,90.9,32.2,optimal,optimal,optimal,↓ decreasing,→ stable,→ stable,96.8,✅ EXCELLENT,False,NONE,3.2,0,NONE
1779630471.648,78.7,90.4,31.8,optimal,optimal,optimal,↓ decreasing,→ stable,→ stable,96.4,✅ EXCELLENT,False,NONE,3.6,0,NONE
1779630472.649,78.3,89.9,31.7,optimal,optimal,optimal,↓ decreasing,→ stable,→ stable,96.3,✅ EXCELLENT,False,NONE,3.7,0,NONE
1779630473.65,79.7,90.3,32.2,optimal,optimal,optimal,↓ decreasing,→ stable,→ stable,96.8,✅ EXCELLENT,False,NONE,3.2,0,NONE
1779630474.652,82.8,91.4,31.6,optimal,optimal,optimal,↓ decreasing,→ stable,→ stable,96.0,✅ EXCELLENT,False,NONE,4.0,0,NONE
1779630475.653,77.3,90.0,32.3,optimal,optimal,optimal,↓ decreasing,→ stable,→ stable,97.0,✅ EXCELLENT,False,NONE,3.0,0,NONE
1779630476.653,79.6,88.7,31.7,optimal,optimal,optimal,→ stable,→ stable,→ stable,96.2,✅ EXCELLENT,False,NONE,3.8,0,NONE
1779630477.655,79.4,89.4,32.0,optimal,optimal,optimal,→ stable,→ stable,→ stable,96.6,✅ EXCELLENT,False,NONE,3.4,0,NONE
1779630478.655,78.1,90.9,31.7,optimal,optimal,optimal,→ stable,→ stable,→ stable,96.3,✅ EXCELLENT,False,NONE,3.7,0,NONE
1779630479.656,79.3,90.5,32.3,optimal,optimal,optimal,→ stable,→ stable,→ stable,96.9,✅ EXCELLENT,False,NONE,3.1,0,NONE
1779630480.657,81.2,89.6,32.3,optimal,optimal,optimal,→ stable,→ stable,→ stable,96.9,✅ EXCELLENT,False,NONE,3.1,0,NONE
1779630481.659,81.3,88.6,31.6,optimal,optimal,optimal,→ stable,→ stable,→ stable,96.1,✅ EXCELLENT,False,NONE,3.9,0,NONE
1779630482.66,82.9,91.2,32.1,optimal,optimal,optimal,↑ increasing,→ stable,→ stable,96.6,✅ EXCELLENT,False,NONE,3.4,0,NONE
1779630483.66,77.1,88.9,31.8,optimal,optimal,optimal,→ stable,↓ decreasing,→ stable,96.5,✅ EXCELLENT,False,NONE,3.5,0,NONE
1779630484.662,77.6,90.6,31.8,optimal,optimal,optimal,→ stable,↓ decreasing,→ stable,96.5,✅ EXCELLENT,False,NONE,3.5,0,NONE
1779630485.662,79.8,89.1,31.9,optimal,optimal,optimal,→ stable,↓ decreasing,→ stable,96.5,✅ EXCELLENT,False,NONE,3.5,0,NONE
1779630486.663,77.5,90.4,32.0,optimal,optimal,optimal,→ stable,→ stable,→ stable,96.7,✅ EXCELLENT,False,NONE,3.3,0,NONE
1779630487.663,78.9,88.7,32.1,optimal,optimal,optimal,→ stable,→ stable,→ stable,96.7,✅ EXCELLENT,False,NONE,3.3,0,NONE
1779630488.665,80.2,90.1,31.6,optimal,optimal,optimal,→ stable,→ stable,→ stable,96.1,✅ EXCELLENT,False,NONE,3.9,0,NONE
1779630489.665,77.8,88.6,32.4,optimal,optimal,optimal,→ stable,↓ decreasing,→ stable,97.1,✅ EXCELLENT,False,NONE,2.9,0,NONE
1779630490.667,82.5,89.0,31.7,optimal,optimal,optimal,→ stable,↓ decreasing,→ stable,96.1,✅ EXCELLENT,False,NONE,3.9,0,NONE
1779630491.668,82.6,90.3,31.9,optimal,optimal,optimal,→ stable,→ stable,→ stable,96.3,✅ EXCELLENT,False,NONE,3.7,0,NONE
1779630492.671,77.7,89.9,31.8,optimal,optimal,optimal,↓ decreasing,→ stable,→ stable,96.4,✅ EXCELLENT,False,NONE,3.6,0,NONE
1779630493.671,79.6,89.3,31.6,optimal,optimal,optimal,→ stable,→ stable,→ stable,96.1,✅ EXCELLENT,False,NONE,3.9,0,NONE
1779630494.672,81.9,90.6,32.1,optimal,optimal,optimal,→ stable,→ stable,→ stable,96.6,✅ EXCELLENT,False,NONE,3.4,0,NONE
1779630495.673,78.4,88.5,32.0,optimal,optimal,optimal,→ stable,→ stable,→ stable,96.6,✅ EXCELLENT,False,NONE,3.4,0,NONE
1779630496.674,79.3,88.7,32.4,optimal,optimal,optimal,→ stable,↓ decreasing,→ stable,97.1,✅ EXCELLENT,False,NONE,2.9,0,NONE
1779630497.676,79.2,91.3,32.1,optimal,optimal,optimal,↑ increasing,→ stable,→ stable,96.7,✅ EXCELLENT,False,NONE,3.3,0,NONE
1779630498.677,80.6,91.4,31.8,optimal,optimal,optimal,→ stable,→ stable,→ stable,96.3,✅ EXCELLENT,False,NONE,3.7,0,NONE
1779630499.677,79.3,90.5,31.7,optimal,optimal,optimal,↑ increasing,→ stable,→ stable,96.3,✅ EXCELLENT,False,NONE,3.7,0,NONE
1779630500.679,80.4,89.9,32.3,optimal,optimal,optimal,→ stable,↑ increasing,→ stable,96.9,✅ EXCELLENT,False,NONE,3.1,0,NONE
1779630501.679,79.6,89.3,32.4,optimal,optimal,optimal,→ stable,→ stable,→ stable,97.0,✅ EXCELLENT,False,NONE,3.0,0,NONE
1779630502.68,77.6,90.3,32.3,optimal,optimal,optimal,→ stable,→ stable,→ stable,97.0,✅ EXCELLENT,False,NONE,3.0,0,NONE
1779630503.682,77.7,89.2,32.2,optimal,optimal,optimal,→ stable,→ stable,→ stable,96.9,✅ EXCELLENT,False,NONE,3.1,0,NONE
1779630504.682,81.4,90.9,31.8,optimal,optimal,optimal,→ stable,→ stable,→ stable,96.3,✅ EXCELLENT,False,NONE,3.7,0,NONE
1779630505.683,79.1,149.1,32.1,optimal,danger,optimal,→ stable,↑ increasing,→ stable,24.6,🚨 EMERGENCY,True,RAPID_TEMP_SPIKE,3.3,30,📈 WARNING: Rapid engine temperature spike detected|🔥 OVERHEATING: Engine temperature critical - Pull over safely|📈 RAPID_TEMP_RISE: Engine temperature rising quickly
1779630506.685,77.9,149.3,31.7,optimal,danger,optimal,↓ decreasing,↑ increasing,→ stable,24.4,🚨 EMERGENCY,True,RAPID_TEMP_SPIKE,3.7,30,📈 WARNING: Rapid engine temperature spike detected|🔥 OVERHEATING: Engine temperature critical - Pull over safely|📈 RAPID_TEMP_RISE: Engine temperature rising quickly
1779630507.686,79.1,149.1,32.3,optimal,danger,optimal,↓ decreasing,↑ increasing,→ stable,24.8,🚨 EMERGENCY,True,RAPID_TEMP_SPIKE,3.1,30,📈 WARNING: Rapid engine temperature spike detected|🔥 OVERHEATING: Engine temperature critical - Pull over safely|📈 RAPID_TEMP_RISE: Engine temperature rising quickly
1779630508.688,79.4,150.4,32.3,optimal,danger,optimal,↓ decreasing,↑ increasing,→ stable,24.8,🚨 EMERGENCY,True,RAPID_TEMP_SPIKE,3.1,30,📈 WARNING: Rapid engine temperature spike detected|🔥 OVERHEATING: Engine temperature critical - Pull over safely|📈 RAPID_TEMP_RISE: Engine temperature rising quickly
1779630509.69,78.9,148.8,31.6,optimal,danger,optimal,↓ decreasing,↑ increasing,→ stable,39.2,🟡 FAIR,False,NONE,3.8,30,🔥 OVERHEATING: Engine temperature critical - Pull over safely|📈 RAPID_TEMP_RISE: Engine temperature rising quickly
1779630510.691,80.6,149.0,32.2,optimal,danger,optimal,↓ decreasing,↑ increasing,→ stable,39.7,🟡 FAIR,False,NONE,3.2,30,🔥 OVERHEATING: Engine temperature critical - Pull over safely|📈 RAPID_TEMP_RISE: Engine temperature rising quickly
1779630511.693,81.9,149.9,32.3,optimal,danger,optimal,→ stable,↑ increasing,→ stable,39.7,🟡 FAIR,False,NONE,3.2,30,🔥 OVERHEATING: Engine temperature critical - Pull over safely|📈 RAPID_TEMP_RISE: Engine temperature rising quickly
1779630512.693,77.2,149.0,31.8,optimal,danger,optimal,→ stable,↑ increasing,→ stable,39.5,🟡 FAIR,False,NONE,3.5,30,🔥 OVERHEATING: Engine temperature critical - Pull over safely|📈 RAPID_TEMP_RISE: Engine temperature rising quickly
1779630513.695,80.5,149.1,32.0,optimal,danger,optimal,→ stable,↑ increasing,→ stable,39.5,🟡 FAIR,False,NONE,3.5,30,🔥 OVERHEATING: Engine temperature critical - Pull over safely|📈 RAPID_TEMP_RISE: Engine temperature rising quickly
1779630514.695,78.3,150.3,31.9,optimal,danger,optimal,→ stable,↑ increasing,→ stable,39.5,🟡 FAIR,False,NONE,3.5,30,🔥 OVERHEATING: Engine temperature critical - Pull over safely|📈 RAPID_TEMP_RISE: Engine temperature rising quickly
1779630515.697,81.0,151.4,31.9,optimal,danger,optimal,→ stable,↑ increasing,→ stable,39.4,🟡 FAIR,False,NONE,3.6,30,🔥 OVERHEATING: Engine temperature critical - Pull over safely|📈 RAPID_TEMP_RISE: Engine temperature rising quickly
1779630516.699,82.5,151.2,32.1,optimal,danger,optimal,↑ increasing,↑ increasing,→ stable,39.5,🟡 FAIR,False,NONE,3.4,30,🔥 OVERHEATING: Engine temperature critical - Pull over safely|📈 RAPID_TEMP_RISE: Engine temperature rising quickly
1779630517.7,80.5,151.1,32.2,optimal,danger,optimal,↑ increasing,↑ increasing,→ stable,39.7,🟡 FAIR,False,NONE,3.2,30,🔥 OVERHEATING: Engine temperature critical - Pull over safely|📈 RAPID_TEMP_RISE: Engine temperature rising quickly
1779630518.701,81.9,149.8,31.8,optimal,danger,optimal,↑ increasing,↑ increasing,→ stable,39.3,🟡 FAIR,False,NONE,3.7,30,🔥 OVERHEATING: Engine temperature critical - Pull over safely|📈 RAPID_TEMP_RISE: Engine temperature rising quickly
1779630519.702,79.2,148.9,31.8,optimal,danger,optimal,↑ increasing,↑ increasing,→ stable,39.4,🟡 FAIR,False,NONE,3.6,30,🔥 OVERHEATING: Engine temperature critical - Pull over safely|📈 RAPID_TEMP_RISE: Engine temperature rising quickly
1779630520.702,81.5,149.8,31.9,optimal,danger,optimal,↑ increasing,↑ increasing,→ stable,39.4,🟡 FAIR,False,NONE,3.6,30,🔥 OVERHEATING: Engine temperature critical - Pull over safely|📈 RAPID_TEMP_RISE: Engine temperature rising quickly
1779630521.704,79.0,149.7,31.6,optimal,danger,optimal,↑ increasing,↑ increasing,→ stable,39.2,🟡 FAIR,False,NONE,3.8,30,🔥 OVERHEATING: Engine temperature critical - Pull over safely|📈 RAPID_TEMP_RISE: Engine temperature rising quickly
1779630522.705,297.8,150.4,32.2,danger,danger,optimal,↑ increasing,↑ increasing,→ stable,15.8,🔴 CRITICAL,False,NONE,11.9,30,⚠️ EXCESSIVE_SPEED: Vehicle speed exceeds safe limits|🔥 OVERHEATING: Engine temperature critical - Pull over safely|📈 RAPID_TEMP_RISE: Engine temperature rising quickly
1779630523.706,302.5,148.8,32.1,danger,danger,optimal,↑ increasing,↑ increasing,→ stable,15.5,🔴 CRITICAL,False,NONE,12.4,30,⚠️ EXCESSIVE_SPEED: Vehicle speed exceeds safe limits|🔥 OVERHEATING: Engine temperature critical - Pull over safely|📈 RAPID_TEMP_RISE: Engine temperature rising quickly
1779630524.708,298.8,150.8,32.3,danger,danger,optimal,↑ increasing,↑ increasing,→ stable,16.0,🔴 CRITICAL,False,NONE,11.5,30,⚠️ EXCESSIVE_SPEED: Vehicle speed exceeds safe limits|🔥 OVERHEATING: Engine temperature critical - Pull over safely
1779630525.71,300.5,151.2,32.0,danger,danger,optimal,↑ increasing,↑ increasing,→ stable,15.3,🔴 CRITICAL,False,NONE,12.9,30,⚠️ EXCESSIVE_SPEED: Vehicle speed exceeds safe limits|🔥 OVERHEATING: Engine temperature critical - Pull over safely
1779630526.711,299.1,151.3,32.1,danger,danger,optimal,↑ increasing,→ stable,→ stable,15.6,🔴 CRITICAL,False,NONE,12.4,30,⚠️ EXCESSIVE_SPEED: Vehicle speed exceeds safe limits|🔥 OVERHEATING: Engine temperature critical - Pull over safely
1779630527.713,302.8,151.4,31.7,danger,danger,optimal,↑ increasing,→ stable,→ stable,14.6,🔴 CRITICAL,False,NONE,14.1,30,⚠️ EXCESSIVE_SPEED: Vehicle speed exceeds safe limits|🔥 OVERHEATING: Engine temperature critical - Pull over safely
