timestamp,speed_kmh,engine_temp_c,tire_pressure_psi,speed_status,temp_status,psi_status,speed_trend,temp_trend,psi_trend,overall_health,health_status,emergency,contradictions,tire_speed_risk,temp_correlation_penalty,alerts
1779677063.043,78.6,88.7,32.0,optimal,optimal,optimal,↑ increasing,→ stable,→ stable,96.4,✅ EXCELLENT,False,NONE,3.4,0,NONE
1779677064.043,77.5,90.9,32.1,optimal,optimal,optimal,↑ increasing,→ stable,→ stable,96.4,✅ EXCELLENT,False,NONE,3.2,0,NONE
1779677065.044,82.0,89.9,31.8,optimal,optimal,optimal,↑ increasing,→ stable,→ stable,96.4,✅ EXCELLENT,False,NONE,3.7,0,NONE
1779677066.044,79.1,89.0,32.0,optimal,optimal,optimal,↑ increasing,→ stable,→ stable,96.4,✅ EXCELLENT,False,NONE,3.4,0,NONE
1779677067.044,81.7,89.5,31.8,optimal,optimal,optimal,↑ increasing,→ stable,→ stable,96.4,✅ EXCELLENT,False,NONE,3.7,0,NONE
1779677068.045,82.5,88.6,31.9,optimal,optimal,optimal,→ stable,→ stable,→ stable,96.4,✅ EXCELLENT,False,NONE,3.7,0,NONE
1779677069.046,81.7,90.1,31.6,optimal,optimal,optimal,→ stable,→ stable,→ stable,96.4,✅ EXCELLENT,False,NONE,4.0,0,NONE
1779677070.047,82.7,88.8,31.7,optimal,optimal,optimal,↑ increasing,→ stable,→ stable,96.4,✅ EXCELLENT,False,NONE,3.9,0,NONE
1779677071.048,82.9,90.4,31.9,optimal,optimal,optimal,→ stable,↓ decreasing,→ stable,96.4,✅ EXCELLENT,False,NONE,3.7,0,NONE
1779677072.048,78.5,91.1,32.2,optimal,optimal,optimal,→ stable,↓ decreasing,→ stable,96.4,✅ EXCELLENT,False,NONE,3.1,0,NONE
1779677073.048,80.4,89.9,32.3,optimal,optimal,optimal,↑ increasing,→ stable,→ stable,96.4,✅ EXCELLENT,False,NONE,3.1,0,NONE
1779677074.048,78.0,88.8,32.0,optimal,optimal,optimal,↑ increasing,→ stable,→ stable,96.4,✅ EXCELLENT,False,NONE,3.3,0,NONE
1779677075.049,78.6,90.8,32.0,optimal,optimal,optimal,→ stable,→ stable,→ stable,96.4,✅ EXCELLENT,False,NONE,3.4,0,NONE
1779677076.05,81.5,90.3,32.1,optimal,optimal,optimal,↑ increasing,→ stable,→ stable,96.4,✅ EXCELLENT,False,NONE,3.4,0,NONE
1779677077.051,78.6,91.3,32.2,optimal,optimal,optimal,→ stable,→ stable,→ stable,96.4,✅ EXCELLENT,False,NONE,3.1,0,NONE
1779677078.051,81.8,90.3,32.3,optimal,optimal,optimal,→ stable,→ stable,→ stable,96.4,✅ EXCELLENT,False,NONE,3.2,0,NONE
1779677079.052,78.1,90.8,32.1,optimal,optimal,optimal,→ stable,→ stable,→ stable,96.4,✅ EXCELLENT,False,NONE,3.2,0,NONE
1779677080.052,77.3,89.1,32.0,optimal,optimal,optimal,↓ decreasing,↑ increasing,→ stable,96.4,✅ EXCELLENT,False,NONE,3.3,0,NONE
1779677081.054,80.6,91.2,32.1,optimal,optimal,optimal,↓ decreasing,↑ increasing,→ stable,96.4,✅ EXCELLENT,False,NONE,3.3,0,NONE
1779677082.055,77.9,91.1,31.7,optimal,optimal,optimal,↓ decreasing,↑ increasing,→ stable,96.4,✅ EXCELLENT,False,NONE,3.7,0,NONE
1779677083.055,82.9,89.5,31.7,optimal,optimal,optimal,↓ decreasing,→ stable,→ stable,96.4,✅ EXCELLENT,False,NONE,3.9,0,NONE
1779677084.056,80.0,90.1,32.1,optimal,optimal,optimal,↓ decreasing,↑ increasing,→ stable,96.4,✅ EXCELLENT,False,NONE,3.3,0,NONE
1779677085.056,82.6,88.9,32.4,optimal,optimal,optimal,→ stable,↑ increasing,→ stable,96.4,✅ EXCELLENT,False,NONE,3.1,0,NONE
1779677086.057,82.4,89.3,32.0,optimal,optimal,optimal,↓ decreasing,→ stable,→ stable,96.4,✅ EXCELLENT,False,NONE,3.5,0,NONE
1779677087.058,77.8,89.3,31.8,optimal,optimal,optimal,→ stable,→ stable,→ stable,96.4,✅ EXCELLENT,False,NONE,3.6,0,NONE
1779677088.058,78.9,89.2,32.2,optimal,optimal,optimal,↓ decreasing,→ stable,→ stable,96.4,✅ EXCELLENT,False,NONE,3.2,0,NONE
1779677089.058,82.5,89.7,31.9,optimal,optimal,optimal,→ stable,↓ decreasing,→ stable,96.4,✅ EXCELLENT,False,NONE,3.7,0,NONE
1779677090.059,79.9,90.2,32.1,optimal,optimal,optimal,↑ increasing,→ stable,→ stable,96.4,✅ EXCELLENT,False,NONE,3.3,0,NONE
1779677091.059,82.7,89.4,32.3,optimal,optimal,optimal,↑ increasing,↓ decreasing,→ stable,96.4,✅ EXCELLENT,False,NONE,3.2,0,NONE
1779677092.06,78.1,90.4,32.4,optimal,optimal,optimal,↑ increasing,↓ decreasing,→ stable,96.4,✅ EXCELLENT,False,NONE,2.9,0,NONE
1779677093.061,82.5,89.0,32.4,optimal,optimal,optimal,↑ increasing,↓ decreasing,→ stable,96.4,✅ EXCELLENT,False,NONE,3.1,0,NONE
1779677094.062,80.4,88.5,32.0,optimal,optimal,optimal,↑ increasing,↓ decreasing,→ stable,96.4,✅ EXCELLENT,False,NONE,3.4,0,NONE
1779677095.063,78.4,89.4,32.2,optimal,optimal,optimal,→ stable,↓ decreasing,→ stable,96.4,✅ EXCELLENT,False,NONE,3.1,0,NONE
1779677096.063,78.3,90.6,31.7,optimal,optimal,optimal,→ stable,↓ decreasing,→ stable,96.4,✅ EXCELLENT,False,NONE,3.7,0,NONE
1779677097.063,78.9,90.6,31.7,optimal,optimal,optimal,→ stable,→ stable,→ stable,96.4,✅ EXCELLENT,False,NONE,3.7,0,NONE
1779677098.065,77.2,90.1,32.2,optimal,optimal,optimal,→ stable,→ stable,→ stable,96.4,✅ EXCELLENT,False,NONE,3.1,0,NONE
1779677099.065,78.2,90.3,32.2,optimal,optimal,optimal,↓ decreasing,→ stable,→ stable,96.4,✅ EXCELLENT,False,NONE,3.1,0,NONE
1779677100.065,81.2,91.3,31.9,optimal,optimal,optimal,↓ decreasing,→ stable,→ stable,96.4,✅ EXCELLENT,False,NONE,3.6,0,NONE
1779677101.066,78.9,91.3,31.8,optimal,optimal,optimal,↓ decreasing,→ stable,→ stable,96.4,✅ EXCELLENT,False,NONE,3.6,0,NONE
1779677102.067,77.1,90.5,32.1,optimal,optimal,optimal,↓ decreasing,↑ increasing,→ stable,96.4,✅ EXCELLENT,False,NONE,3.2,0,NONE
1779677103.068,78.8,89.1,32.3,optimal,optimal,optimal,↓ decreasing,↑ increasing,→ stable,96.4,✅ EXCELLENT,False,NONE,3.0,0,NONE
1779677104.069,81.8,90.6,31.9,optimal,optimal,optimal,↓ decreasing,↑ increasing,→ stable,96.4,✅ EXCELLENT,False,NONE,3.6,0,NONE
1779677105.069,78.6,89.8,31.7,optimal,optimal,optimal,↓ decreasing,↑ increasing,→ stable,96.4,✅ EXCELLENT,False,NONE,3.7,0,NONE
1779677106.07,78.4,88.6,32.3,optimal,optimal,optimal,↓ decreasing,↑ increasing,→ stable,96.4,✅ EXCELLENT,False,NONE,3.0,0,NONE
1779677107.071,79.6,88.6,31.7,optimal,optimal,optimal,↓ decreasing,→ stable,→ stable,96.4,✅ EXCELLENT,False,NONE,3.8,0,NONE
1779677108.072,82.7,90.9,31.7,optimal,optimal,optimal,→ stable,→ stable,→ stable,96.4,✅ EXCELLENT,False,NONE,3.9,0,NONE
1779677109.073,78.8,90.5,31.6,optimal,optimal,optimal,→ stable,→ stable,→ stable,96.4,✅ EXCELLENT,False,NONE,3.8,0,NONE
1779677110.074,81.9,88.8,31.8,optimal,optimal,optimal,→ stable,→ stable,→ stable,96.4,✅ EXCELLENT,False,NONE,3.7,0,NONE
1779677111.075,78.2,88.9,32.0,optimal,optimal,optimal,→ stable,↓ decreasing,→ stable,96.4,✅ EXCELLENT,False,NONE,3.4,0,NONE
1779677112.076,79.6,91.1,31.7,optimal,optimal,optimal,↑ increasing,→ stable,→ stable,96.4,✅ EXCELLENT,False,NONE,3.8,0,NONE
1779677113.076,82.7,89.5,31.8,optimal,optimal,optimal,↑ increasing,→ stable,→ stable,96.4,✅ EXCELLENT,False,NONE,3.8,0,NONE
1779677114.077,81.8,90.3,32.3,optimal,optimal,optimal,↑ increasing,↓ decreasing,→ stable,96.4,✅ EXCELLENT,False,NONE,3.2,0,NONE
1779677115.078,81.0,88.6,32.1,optimal,optimal,optimal,↑ increasing,↓ decreasing,→ stable,96.4,✅ EXCELLENT,False,NONE,3.4,0,NONE
1779677116.078,78.3,91.1,31.7,optimal,optimal,optimal,↑ increasing,→ stable,→ stable,96.4,✅ EXCELLENT,False,NONE,3.7,0,NONE
1779677117.078,80.5,89.5,32.4,optimal,optimal,optimal,↑ increasing,→ stable,→ stable,96.4,✅ EXCELLENT,False,NONE,3.0,0,NONE
1779677118.079,82.3,90.2,31.9,optimal,optimal,optimal,↑ increasing,→ stable,→ stable,96.4,✅ EXCELLENT,False,NONE,3.6,0,NONE
1779677119.079,78.2,88.5,31.8,optimal,optimal,optimal,↑ increasing,→ stable,→ stable,96.4,✅ EXCELLENT,False,NONE,3.6,0,NONE
1779677120.08,80.6,89.2,32.0,optimal,optimal,optimal,↑ increasing,→ stable,→ stable,96.4,✅ EXCELLENT,False,NONE,3.5,0,NONE
1779677121.08,78.3,89.1,32.3,optimal,optimal,optimal,↑ increasing,→ stable,→ stable,96.4,✅ EXCELLENT,False,NONE,3.0,0,NONE
1779677122.082,79.9,91.1,32.2,optimal,optimal,optimal,↑ increasing,→ stable,→ stable,96.4,✅ EXCELLENT,False,NONE,3.2,0,NONE
1779677123.083,80.7,91.0,32.2,optimal,optimal,optimal,→ stable,→ stable,→ stable,96.4,✅ EXCELLENT,False,NONE,3.2,0,NONE
1779677124.084,80.9,89.2,31.7,optimal,optimal,optimal,→ stable,→ stable,→ stable,96.4,✅ EXCELLENT,False,NONE,3.8,0,NONE
1779677125.085,80.6,90.3,32.0,optimal,optimal,optimal,→ stable,→ stable,→ stable,96.4,✅ EXCELLENT,False,NONE,3.5,0,NONE
1779677126.086,81.5,91.2,32.0,optimal,optimal,optimal,→ stable,→ stable,→ stable,96.4,✅ EXCELLENT,False,NONE,3.5,0,NONE
1779677127.087,80.2,91.0,32.2,optimal,optimal,optimal,→ stable,→ stable,→ stable,96.4,✅ EXCELLENT,False,NONE,3.2,0,NONE
1779677128.088,82.6,89.3,31.8,optimal,optimal,optimal,→ stable,→ stable,→ stable,96.4,✅ EXCELLENT,False,NONE,3.8,0,NONE
1779677129.088,79.7,90.9,32.3,optimal,optimal,optimal,→ stable,↑ increasing,→ stable,96.4,✅ EXCELLENT,False,NONE,3.1,0,NONE
1779677130.089,80.2,90.0,32.0,optimal,optimal,optimal,→ stable,↑ increasing,→ stable,96.4,✅ EXCELLENT,False,NONE,3.4,0,NONE
1779677131.091,82.2,89.9,31.8,optimal,optimal,optimal,↑ increasing,↑ increasing,→ stable,96.4,✅ EXCELLENT,False,NONE,3.8,0,NONE
1779677132.092,80.8,90.7,31.6,optimal,optimal,optimal,↑ increasing,↑ increasing,→ stable,96.4,✅ EXCELLENT,False,NONE,3.9,0,NONE
1779677133.093,82.3,89.7,32.4,optimal,optimal,optimal,↑ increasing,→ stable,→ stable,96.4,✅ EXCELLENT,False,NONE,3.1,0,NONE
1779677134.094,78.5,91.4,32.1,optimal,optimal,optimal,↑ increasing,↑ increasing,→ stable,96.4,✅ EXCELLENT,False,NONE,3.3,0,NONE
1779677135.095,80.4,90.9,32.0,optimal,optimal,optimal,↑ increasing,↑ increasing,→ stable,96.4,✅ EXCELLENT,False,NONE,3.4,0,NONE
1779677136.095,78.6,91.0,31.9,optimal,optimal,optimal,→ stable,↑ increasing,→ stable,96.4,✅ EXCELLENT,False,NONE,3.5,0,NONE
1779677137.097,81.4,89.0,32.2,optimal,optimal,optimal,→ stable,→ stable,→ stable,96.4,✅ EXCELLENT,False,NONE,3.3,0,NONE
1779677138.098,78.0,88.7,32.0,optimal,optimal,optimal,→ stable,→ stable,→ stable,96.4,✅ EXCELLENT,False,NONE,3.3,0,NONE
1779677139.099,79.0,89.9,31.9,optimal,optimal,optimal,→ stable,→ stable,→ stable,96.4,✅ EXCELLENT,False,NONE,3.5,0,NONE
1779677140.1,77.8,89.5,31.7,optimal,optimal,optimal,↓ decreasing,→ stable,→ stable,96.4,✅ EXCELLENT,False,NONE,3.7,0,NONE
1779677141.101,80.5,90.5,32.1,optimal,optimal,optimal,↓ decreasing,→ stable,→ stable,96.4,✅ EXCELLENT,False,NONE,3.3,0,NONE
1779677142.102,77.0,90.2,32.2,optimal,optimal,optimal,↓ decreasing,→ stable,→ stable,96.4,✅ EXCELLENT,False,NONE,3.1,0,NONE
1779677143.103,81.1,88.8,31.6,optimal,optimal,optimal,↓ decreasing,→ stable,→ stable,96.4,✅ EXCELLENT,False,NONE,3.9,0,NONE
1779677144.103,77.9,91.4,31.6,optimal,optimal,optimal,↓ decreasing,→ stable,→ stable,96.4,✅ EXCELLENT,False,NONE,3.8,0,NONE
1779677145.105,77.4,89.7,32.1,optimal,optimal,optimal,↓ decreasing,↓ decreasing,→ stable,96.4,✅ EXCELLENT,False,NONE,3.2,0,NONE
1779677146.105,78.7,90.1,32.2,optimal,optimal,optimal,↓ decreasing,↓ decreasing,→ stable,96.4,✅ EXCELLENT,False,NONE,3.1,0,NONE
1779677147.106,78.1,89.6,32.0,optimal,optimal,optimal,↓ decreasing,→ stable,→ stable,96.4,✅ EXCELLENT,False,NONE,3.3,0,NONE
1779677148.106,77.1,88.8,32.1,optimal,optimal,optimal,↓ decreasing,→ stable,→ stable,96.4,✅ EXCELLENT,False,NONE,3.2,0,NONE
1779677149.107,80.8,90.3,31.9,optimal,optimal,optimal,↓ decreasing,→ stable,→ stable,96.4,✅ EXCELLENT,False,NONE,3.6,0,NONE
1779677150.107,77.2,90.6,31.6,optimal,optimal,optimal,↓ decreasing,→ stable,→ stable,96.4,✅ EXCELLENT,False,NONE,3.7,0,NONE
1779677151.108,80.6,91.5,32.0,optimal,optimal,optimal,↓ decreasing,→ stable,→ stable,96.4,✅ EXCELLENT,False,NONE,3.5,0,NONE
1779677152.107,82.0,90.2,32.3,optimal,optimal,optimal,→ stable,→ stable,→ stable,96.4,✅ EXCELLENT,False,NONE,3.2,0,NONE
1779677153.108,82.4,88.6,31.9,optimal,optimal,optimal,→ stable,→ stable,→ stable,96.4,✅ EXCELLENT,False,NONE,3.6,0,NONE
1779677154.109,78.0,89.8,32.0,optimal,optimal,optimal,→ stable,→ stable,→ stable,96.4,✅ EXCELLENT,False,NONE,3.3,0,NONE
1779677155.109,80.0,89.1,32.2,optimal,optimal,optimal,↑ increasing,→ stable,→ stable,96.4,✅ EXCELLENT,False,NONE,3.2,0,NONE
1779677156.109,80.0,89.7,31.7,optimal,optimal,optimal,↑ increasing,→ stable,→ stable,96.4,✅ EXCELLENT,False,NONE,3.8,0,NONE
1779677157.109,82.8,90.4,31.7,optimal,optimal,optimal,↑ increasing,→ stable,→ stable,96.4,✅ EXCELLENT,False,NONE,3.9,0,NONE
1779677158.11,81.9,89.3,31.7,optimal,optimal,optimal,↑ increasing,→ stable,→ stable,96.4,✅ EXCELLENT,False,NONE,3.9,0,NONE
1779677159.111,78.3,90.9,31.9,optimal,optimal,optimal,↑ increasing,→ stable,→ stable,96.4,✅ EXCELLENT,False,NONE,3.5,0,NONE
1779677160.111,82.8,90.4,32.1,optimal,optimal,optimal,↑ increasing,→ stable,→ stable,96.4,✅ EXCELLENT,False,NONE,3.4,0,NONE
1779677161.111,77.8,91.2,31.8,optimal,optimal,optimal,↑ increasing,→ stable,→ stable,96.4,✅ EXCELLENT,False,NONE,3.6,0,NONE
1779677162.112,82.8,89.6,31.9,optimal,optimal,optimal,↑ increasing,→ stable,→ stable,96.4,✅ EXCELLENT,False,NONE,3.7,0,NONE
1779677163.113,82.0,91.2,31.7,optimal,optimal,optimal,↑ increasing,→ stable,→ stable,96.4,✅ EXCELLENT,False,NONE,3.9,0,NONE
1779677164.114,80.7,91.0,31.6,optimal,optimal,optimal,↑ increasing,→ stable,→ stable,96.4,✅ EXCELLENT,False,NONE,3.9,0,NONE
1779677165.115,81.0,91.5,32.1,optimal,optimal,optimal,↑ increasing,↑ increasing,→ stable,96.4,✅ EXCELLENT,False,NONE,3.4,0,NONE
1779677166.115,81.2,89.4,32.2,optimal,optimal,optimal,↑ increasing,↑ increasing,→ stable,96.4,✅ EXCELLENT,False,NONE,3.2,0,NONE
1779677167.116,80.1,88.7,32.4,optimal,optimal,optimal,↑ increasing,→ stable,→ stable,96.4,✅ EXCELLENT,False,NONE,3.0,0,NONE
1779677168.117,82.8,89.0,31.7,optimal,optimal,optimal,→ stable,→ stable,→ stable,96.4,✅ EXCELLENT,False,NONE,3.9,0,NONE
1779677169.118,82.1,89.9,31.8,optimal,optimal,optimal,↑ increasing,→ stable,→ stable,96.4,✅ EXCELLENT,False,NONE,3.8,0,NONE
1779677170.118,78.8,90.1,32.4,optimal,optimal,optimal,→ stable,→ stable,→ stable,96.4,✅ EXCELLENT,False,NONE,2.9,0,NONE
1779677171.119,78.6,89.1,32.0,optimal,optimal,optimal,→ stable,→ stable,→ stable,96.4,✅ EXCELLENT,False,NONE,3.4,0,NONE
1779677172.119,82.5,91.4,31.6,optimal,optimal,optimal,→ stable,→ stable,→ stable,96.4,✅ EXCELLENT,False,NONE,4.0,0,NONE
1779677173.119,77.3,89.8,32.2,optimal,optimal,optimal,→ stable,→ stable,→ stable,96.4,✅ EXCELLENT,False,NONE,3.1,0,NONE
1779677174.119,80.5,89.3,32.3,optimal,optimal,optimal,→ stable,→ stable,→ stable,96.4,✅ EXCELLENT,False,NONE,3.1,0,NONE
1779677175.119,77.9,91.3,32.4,optimal,optimal,optimal,↓ decreasing,↓ decreasing,→ stable,96.4,✅ EXCELLENT,False,NONE,2.9,0,NONE
1779677176.119,82.3,89.0,32.0,optimal,optimal,optimal,↓ decreasing,↓ decreasing,→ stable,96.4,✅ EXCELLENT,False,NONE,3.5,0,NONE
1779677177.119,77.9,90.2,32.0,optimal,optimal,optimal,↓ decreasing,→ stable,→ stable,96.4,✅ EXCELLENT,False,NONE,3.3,0,NONE
1779677178.119,82.5,89.4,32.2,optimal,optimal,optimal,↓ decreasing,→ stable,→ stable,96.4,✅ EXCELLENT,False,NONE,3.3,0,NONE
1779677179.12,78.1,89.7,32.1,optimal,optimal,optimal,↓ decreasing,→ stable,→ stable,96.4,✅ EXCELLENT,False,NONE,3.2,0,NONE
1779677180.12,81.0,89.8,31.7,optimal,optimal,optimal,↓ decreasing,→ stable,→ stable,96.4,✅ EXCELLENT,False,NONE,3.8,0,NONE
1779677181.121,80.9,91.2,31.8,optimal,optimal,optimal,↓ decreasing,→ stable,→ stable,96.4,✅ EXCELLENT,False,NONE,3.7,0,NONE
1779677182.121,82.4,90.1,31.7,optimal,optimal,optimal,↓ decreasing,→ stable,→ stable,96.4,✅ EXCELLENT,False,NONE,3.9,0,NONE
1779677183.122,78.9,89.0,32.2,optimal,optimal,optimal,→ stable,→ stable,→ stable,96.4,✅ EXCELLENT,False,NONE,3.2,0,NONE
1779677184.123,80.5,90.3,31.7,optimal,optimal,optimal,→ stable,→ stable,→ stable,96.4,✅ EXCELLENT,False,NONE,3.8,0,NONE
1779677185.124,78.8,90.9,32.2,optimal,optimal,optimal,→ stable,→ stable,→ stable,96.4,✅ EXCELLENT,False,NONE,3.2,0,NONE
1779677186.125,82.8,89.6,32.2,optimal,optimal,optimal,→ stable,→ stable,→ stable,96.4,✅ EXCELLENT,False,NONE,3.3,0,NONE
1779677187.125,81.8,91.2,32.0,optimal,optimal,optimal,↑ increasing,→ stable,→ stable,96.4,✅ EXCELLENT,False,NONE,3.5,0,NONE
1779677188.125,77.1,90.5,32.1,optimal,optimal,optimal,→ stable,→ stable,→ stable,96.4,✅ EXCELLENT,False,NONE,3.2,0,NONE
1779677189.125,77.4,91.4,32.0,optimal,optimal,optimal,↑ increasing,→ stable,→ stable,96.4,✅ EXCELLENT,False,NONE,3.3,0,NONE
1779677190.126,82.8,89.3,32.3,optimal,optimal,optimal,→ stable,→ stable,→ stable,96.4,✅ EXCELLENT,False,NONE,3.2,0,NONE
1779677191.127,82.6,89.5,31.9,optimal,optimal,optimal,→ stable,→ stable,→ stable,96.4,✅ EXCELLENT,False,NONE,3.7,0,NONE
1779677192.127,82.5,90.7,32.0,optimal,optimal,optimal,→ stable,→ stable,→ stable,96.4,✅ EXCELLENT,False,NONE,3.5,0,NONE
1779677193.128,79.5,89.3,32.1,optimal,optimal,optimal,→ stable,→ stable,→ stable,96.4,✅ EXCELLENT,False,NONE,3.3,0,NONE
