timestamp,speed_kmh,engine_temp_c,tire_pressure_psi,speed_status,temp_status,psi_status,speed_trend,temp_trend,psi_trend,overall_health,alerts
1779522275.09,81.1,90.4,32.0,optimal,optimal,optimal,↓ decreasing,↑ increasing,→ stable,EXCELLENT,NONE
1779522276.091,81.2,90.1,32.3,optimal,optimal,optimal,↓ decreasing,↑ increasing,→ stable,EXCELLENT,NONE
1779522277.092,77.6,91.1,31.7,optimal,optimal,optimal,↓ decreasing,↑ increasing,↓ decreasing,EXCELLENT,💨 PRESSURE_LEAK: Tire pressure dropping
1779522278.093,81.9,88.7,31.9,optimal,optimal,optimal,↓ decreasing,↓ decreasing,→ stable,EXCELLENT,NONE
1779522279.094,82.4,89.2,32.1,optimal,optimal,optimal,↑ increasing,→ stable,→ stable,EXCELLENT,NONE
1779522280.094,78.3,88.9,32.0,optimal,optimal,optimal,↑ increasing,→ stable,→ stable,EXCELLENT,NONE
1779522281.095,80.8,89.0,32.1,optimal,optimal,optimal,→ stable,→ stable,→ stable,EXCELLENT,NONE
1779522282.095,78.3,90.0,31.9,optimal,optimal,optimal,→ stable,→ stable,→ stable,EXCELLENT,NONE
1779522283.097,81.0,90.4,32.3,optimal,optimal,optimal,→ stable,→ stable,→ stable,EXCELLENT,NONE
1779522284.097,79.2,91.2,31.8,optimal,optimal,optimal,→ stable,→ stable,→ stable,EXCELLENT,NONE
1779522285.097,79.1,89.9,32.1,optimal,optimal,optimal,→ stable,→ stable,→ stable,EXCELLENT,NONE
1779522286.098,78.4,91.0,31.9,optimal,optimal,optimal,↓ decreasing,→ stable,→ stable,EXCELLENT,NONE
1779522287.098,81.4,91.0,32.1,optimal,optimal,optimal,→ stable,→ stable,→ stable,EXCELLENT,NONE
1779522288.098,82.6,89.0,32.3,optimal,optimal,optimal,→ stable,→ stable,→ stable,EXCELLENT,NONE
1779522289.099,82.4,89.1,32.1,optimal,optimal,optimal,↓ decreasing,→ stable,→ stable,EXCELLENT,NONE
1779522290.1,82.5,90.5,32.0,optimal,optimal,optimal,→ stable,→ stable,→ stable,EXCELLENT,NONE
1779522291.101,82.2,89.0,31.7,optimal,optimal,optimal,→ stable,→ stable,→ stable,EXCELLENT,NONE
1779522292.102,80.7,89.7,31.7,optimal,optimal,optimal,↑ increasing,→ stable,→ stable,EXCELLENT,NONE
1779522293.102,80.3,89.0,32.3,optimal,optimal,optimal,↑ increasing,→ stable,→ stable,EXCELLENT,NONE
1779522294.104,80.8,89.8,31.8,optimal,optimal,optimal,↑ increasing,→ stable,→ stable,EXCELLENT,NONE
1779522295.105,77.6,91.1,32.0,optimal,optimal,optimal,↑ increasing,→ stable,→ stable,EXCELLENT,NONE
1779522296.105,78.2,89.2,32.2,optimal,optimal,optimal,↑ increasing,→ stable,→ stable,EXCELLENT,NONE
1779522297.106,78.4,89.9,32.0,optimal,optimal,optimal,→ stable,→ stable,→ stable,EXCELLENT,NONE
1779522298.106,80.0,91.5,32.3,optimal,optimal,optimal,→ stable,→ stable,→ stable,EXCELLENT,NONE
1779522299.107,79.7,91.5,31.8,optimal,optimal,optimal,→ stable,→ stable,→ stable,EXCELLENT,NONE
1779522300.108,81.3,90.7,32.0,optimal,optimal,optimal,↓ decreasing,→ stable,→ stable,EXCELLENT,NONE
1779522301.109,80.8,89.2,31.8,optimal,optimal,optimal,↓ decreasing,→ stable,→ stable,EXCELLENT,NONE
1779522302.11,77.8,88.9,31.8,optimal,optimal,optimal,↓ decreasing,→ stable,→ stable,EXCELLENT,NONE
1779522303.111,80.0,89.0,31.9,optimal,optimal,optimal,↓ decreasing,→ stable,→ stable,EXCELLENT,NONE
1779522304.112,80.9,88.8,31.7,optimal,optimal,optimal,↓ decreasing,→ stable,→ stable,EXCELLENT,NONE
1779522305.113,78.4,90.5,31.8,optimal,optimal,optimal,↓ decreasing,→ stable,→ stable,EXCELLENT,NONE
1779522306.114,79.5,90.5,32.4,optimal,optimal,optimal,↓ decreasing,→ stable,→ stable,EXCELLENT,NONE
1779522307.115,79.5,91.4,31.7,optimal,optimal,optimal,↓ decreasing,↑ increasing,→ stable,EXCELLENT,NONE
1779522308.115,77.9,89.0,32.3,optimal,optimal,optimal,↓ decreasing,→ stable,→ stable,EXCELLENT,NONE
1779522309.116,82.9,89.9,32.3,optimal,optimal,optimal,→ stable,→ stable,→ stable,EXCELLENT,NONE
1779522310.116,77.8,91.0,32.1,optimal,optimal,optimal,→ stable,→ stable,→ stable,EXCELLENT,NONE
1779522311.117,77.3,89.0,32.1,optimal,optimal,optimal,↓ decreasing,→ stable,→ stable,EXCELLENT,NONE
1779522312.118,79.3,90.1,32.1,optimal,optimal,optimal,→ stable,→ stable,→ stable,EXCELLENT,NONE
1779522313.118,82.5,90.9,31.9,optimal,optimal,optimal,→ stable,→ stable,→ stable,EXCELLENT,NONE
1779522314.119,78.3,89.3,31.9,optimal,optimal,optimal,→ stable,→ stable,→ stable,EXCELLENT,NONE
1779522315.12,79.0,91.1,31.9,optimal,optimal,optimal,→ stable,→ stable,→ stable,EXCELLENT,NONE
1779522316.121,77.8,89.4,32.1,optimal,optimal,optimal,→ stable,→ stable,→ stable,EXCELLENT,NONE
1779522317.122,82.3,89.5,32.3,optimal,optimal,optimal,→ stable,→ stable,→ stable,EXCELLENT,NONE
1779522318.123,77.2,89.6,31.8,optimal,optimal,optimal,→ stable,→ stable,→ stable,EXCELLENT,NONE
1779522319.124,81.5,89.8,31.7,optimal,optimal,optimal,↓ decreasing,→ stable,→ stable,EXCELLENT,NONE
1779522320.125,80.3,88.5,32.0,optimal,optimal,optimal,→ stable,→ stable,→ stable,EXCELLENT,NONE
1779522321.125,81.4,90.6,31.9,optimal,optimal,optimal,↑ increasing,→ stable,→ stable,EXCELLENT,NONE
1779522322.126,79.3,91.1,31.9,optimal,optimal,optimal,↑ increasing,→ stable,→ stable,EXCELLENT,NONE
1779522323.127,77.5,88.7,31.9,optimal,optimal,optimal,→ stable,→ stable,→ stable,EXCELLENT,NONE
1779522324.128,81.6,90.4,32.1,optimal,optimal,optimal,→ stable,→ stable,→ stable,EXCELLENT,NONE
1779522325.128,79.0,90.8,32.2,optimal,optimal,optimal,→ stable,→ stable,→ stable,EXCELLENT,NONE
1779522326.129,78.0,89.3,32.2,optimal,optimal,optimal,↑ increasing,→ stable,→ stable,EXCELLENT,NONE
1779522327.13,82.3,91.3,32.3,optimal,optimal,optimal,→ stable,→ stable,→ stable,EXCELLENT,NONE
1779522328.131,80.3,91.5,31.7,optimal,optimal,optimal,↑ increasing,→ stable,→ stable,EXCELLENT,NONE
1779522329.132,77.8,88.9,32.3,optimal,optimal,optimal,→ stable,→ stable,→ stable,EXCELLENT,NONE
1779522330.133,78.6,90.1,32.2,optimal,optimal,optimal,→ stable,↑ increasing,→ stable,EXCELLENT,NONE
1779522331.134,79.7,88.5,32.0,optimal,optimal,optimal,↓ decreasing,→ stable,→ stable,EXCELLENT,NONE
1779522332.135,79.5,90.8,32.2,optimal,optimal,optimal,↓ decreasing,→ stable,→ stable,EXCELLENT,NONE
1779522333.136,81.7,91.2,31.9,optimal,optimal,optimal,→ stable,↑ increasing,→ stable,EXCELLENT,NONE
1779522334.136,81.0,90.3,31.8,optimal,optimal,optimal,→ stable,→ stable,→ stable,EXCELLENT,NONE
1779522335.137,81.9,90.3,32.2,optimal,optimal,optimal,→ stable,→ stable,→ stable,EXCELLENT,NONE
1779522336.137,81.6,90.4,31.7,optimal,optimal,optimal,↑ increasing,→ stable,→ stable,EXCELLENT,NONE
1779522337.138,80.7,89.6,32.4,optimal,optimal,optimal,→ stable,→ stable,→ stable,EXCELLENT,NONE
1779522338.139,81.4,88.7,32.1,optimal,optimal,optimal,→ stable,→ stable,→ stable,EXCELLENT,NONE
1779522339.14,81.5,90.4,32.0,optimal,optimal,optimal,↑ increasing,→ stable,→ stable,EXCELLENT,NONE
1779522340.141,77.3,89.2,32.0,optimal,optimal,optimal,↑ increasing,→ stable,→ stable,EXCELLENT,NONE
1779522341.142,78.9,88.7,31.6,optimal,optimal,optimal,↑ increasing,→ stable,→ stable,EXCELLENT,NONE
1779522342.142,79.6,89.3,31.7,optimal,optimal,optimal,↑ increasing,→ stable,→ stable,EXCELLENT,NONE
1779522343.143,79.6,90.6,32.0,optimal,optimal,optimal,→ stable,↓ decreasing,→ stable,EXCELLENT,NONE
1779522344.144,81.9,89.9,32.1,optimal,optimal,optimal,↑ increasing,↓ decreasing,→ stable,EXCELLENT,NONE
1779522345.143,81.7,91.4,31.8,optimal,optimal,optimal,→ stable,→ stable,→ stable,EXCELLENT,NONE
1779522346.145,82.6,89.2,32.2,optimal,optimal,optimal,→ stable,↓ decreasing,→ stable,EXCELLENT,NONE
1779522347.146,80.2,90.6,32.3,optimal,optimal,optimal,→ stable,→ stable,→ stable,EXCELLENT,NONE
1779522348.147,77.6,88.7,32.3,optimal,optimal,optimal,→ stable,→ stable,→ stable,EXCELLENT,NONE
1779522349.147,77.7,89.3,32.2,optimal,optimal,optimal,↓ decreasing,→ stable,→ stable,EXCELLENT,NONE
1779522350.148,80.4,90.3,31.8,optimal,optimal,optimal,↓ decreasing,→ stable,→ stable,EXCELLENT,NONE
1779522351.149,79.9,91.1,31.6,optimal,optimal,optimal,→ stable,→ stable,→ stable,EXCELLENT,NONE
1779522352.15,79.3,91.0,31.7,optimal,optimal,optimal,→ stable,→ stable,→ stable,EXCELLENT,NONE
1779522353.15,80.8,89.2,32.3,optimal,optimal,optimal,→ stable,→ stable,→ stable,EXCELLENT,NONE
1779522354.151,79.0,90.2,31.9,optimal,optimal,optimal,↓ decreasing,→ stable,→ stable,EXCELLENT,NONE
1779522355.152,81.2,89.8,32.4,optimal,optimal,optimal,↓ decreasing,→ stable,→ stable,EXCELLENT,NONE
1779522356.153,78.3,91.5,32.2,optimal,optimal,optimal,↓ decreasing,→ stable,→ stable,EXCELLENT,NONE
1779522357.154,78.5,91.2,32.0,optimal,optimal,optimal,↓ decreasing,→ stable,→ stable,EXCELLENT,NONE
1779522358.155,79.4,91.0,32.2,optimal,optimal,optimal,↓ decreasing,↑ increasing,→ stable,EXCELLENT,NONE
1779522359.156,78.7,91.4,32.2,optimal,optimal,optimal,→ stable,↑ increasing,→ stable,EXCELLENT,NONE
1779522360.156,81.8,91.4,32.3,optimal,optimal,optimal,→ stable,↑ increasing,→ stable,EXCELLENT,NONE
1779522361.157,80.6,90.4,31.8,optimal,optimal,optimal,→ stable,↑ increasing,→ stable,EXCELLENT,NONE
1779522362.158,77.7,91.2,32.1,optimal,optimal,optimal,→ stable,↑ increasing,→ stable,EXCELLENT,NONE
1779522363.159,77.1,88.8,31.6,optimal,optimal,optimal,↓ decreasing,↑ increasing,→ stable,EXCELLENT,NONE
1779522364.16,77.8,89.2,31.9,optimal,optimal,optimal,↓ decreasing,→ stable,→ stable,EXCELLENT,NONE
1779522365.161,82.1,90.3,32.2,optimal,optimal,optimal,↓ decreasing,↑ increasing,→ stable,EXCELLENT,NONE
1779522366.161,82.7,88.9,32.1,optimal,optimal,optimal,→ stable,→ stable,→ stable,EXCELLENT,NONE
1779522367.162,81.4,89.4,31.8,optimal,optimal,optimal,↑ increasing,→ stable,→ stable,EXCELLENT,NONE
1779522368.164,81.7,90.4,31.7,optimal,optimal,optimal,↑ increasing,→ stable,→ stable,EXCELLENT,NONE
1779522369.165,78.9,88.6,31.8,optimal,optimal,optimal,↑ increasing,↓ decreasing,→ stable,EXCELLENT,NONE
1779522370.165,81.4,89.3,31.9,optimal,optimal,optimal,→ stable,↓ decreasing,→ stable,EXCELLENT,NONE
1779522371.166,78.2,90.3,32.3,optimal,optimal,optimal,→ stable,↓ decreasing,→ stable,EXCELLENT,NONE
1779522372.167,82.6,88.5,32.0,optimal,optimal,optimal,↑ increasing,↓ decreasing,→ stable,EXCELLENT,NONE
1779522373.168,80.5,90.6,31.9,optimal,optimal,optimal,↑ increasing,↓ decreasing,→ stable,EXCELLENT,NONE
1779522374.169,77.1,90.7,32.3,optimal,optimal,optimal,↑ increasing,↓ decreasing,→ stable,EXCELLENT,NONE
1779522375.17,81.7,89.0,31.7,optimal,optimal,optimal,↑ increasing,↓ decreasing,→ stable,EXCELLENT,NONE
1779522376.171,81.9,90.3,31.7,optimal,optimal,optimal,↑ increasing,↓ decreasing,→ stable,EXCELLENT,NONE
1779522377.171,83.0,91.2,32.2,optimal,optimal,optimal,↑ increasing,→ stable,→ stable,EXCELLENT,NONE
1779522378.172,77.2,89.0,32.4,optimal,optimal,optimal,→ stable,→ stable,→ stable,EXCELLENT,NONE
1779522379.173,80.9,88.7,32.3,optimal,optimal,optimal,→ stable,→ stable,→ stable,EXCELLENT,NONE
1779522380.173,77.2,90.6,31.6,optimal,optimal,optimal,→ stable,→ stable,→ stable,EXCELLENT,NONE
1779522381.174,81.2,91.2,31.6,optimal,optimal,optimal,→ stable,→ stable,→ stable,EXCELLENT,NONE
1779522382.175,81.6,91.2,32.4,optimal,optimal,optimal,→ stable,↑ increasing,→ stable,EXCELLENT,NONE
1779522383.177,80.3,90.9,31.9,optimal,optimal,optimal,↓ decreasing,↑ increasing,→ stable,EXCELLENT,NONE
1779522384.178,77.6,89.7,31.7,optimal,optimal,optimal,→ stable,→ stable,→ stable,EXCELLENT,NONE
1779522385.179,79.9,89.2,32.3,optimal,optimal,optimal,↓ decreasing,↑ increasing,→ stable,EXCELLENT,NONE
1779522386.18,82.0,90.2,32.2,optimal,optimal,optimal,→ stable,→ stable,→ stable,EXCELLENT,NONE
1779522387.181,80.0,91.0,32.2,optimal,optimal,optimal,↓ decreasing,→ stable,→ stable,EXCELLENT,NONE
1779522388.182,80.2,90.2,32.4,optimal,optimal,optimal,→ stable,↑ increasing,→ stable,EXCELLENT,NONE
1779522389.183,81.6,90.0,31.7,optimal,optimal,optimal,→ stable,↑ increasing,→ stable,EXCELLENT,NONE
1779522390.183,77.2,89.3,32.0,optimal,optimal,optimal,→ stable,→ stable,→ stable,EXCELLENT,NONE
1779522391.184,81.2,90.6,32.0,optimal,optimal,optimal,→ stable,→ stable,→ stable,EXCELLENT,NONE
1779522392.183,81.6,90.1,32.3,optimal,optimal,optimal,→ stable,→ stable,→ stable,EXCELLENT,NONE
1779522393.183,79.5,90.1,32.3,optimal,optimal,optimal,→ stable,→ stable,→ stable,EXCELLENT,NONE
1779522394.184,79.0,89.6,31.9,optimal,optimal,optimal,→ stable,→ stable,→ stable,EXCELLENT,NONE
1779522395.184,78.7,88.8,31.7,optimal,optimal,optimal,→ stable,→ stable,→ stable,EXCELLENT,NONE
1779522396.183,81.9,90.0,31.9,optimal,optimal,optimal,→ stable,→ stable,→ stable,EXCELLENT,NONE
1779522397.184,80.9,89.4,32.2,optimal,optimal,optimal,→ stable,→ stable,→ stable,EXCELLENT,NONE
1779522398.184,78.8,89.7,32.1,optimal,optimal,optimal,→ stable,↓ decreasing,→ stable,EXCELLENT,NONE
1779522399.185,78.6,90.0,32.2,optimal,optimal,optimal,→ stable,↓ decreasing,→ stable,EXCELLENT,NONE
1779522400.186,77.2,90.9,31.9,optimal,optimal,optimal,→ stable,→ stable,→ stable,EXCELLENT,NONE
1779522401.188,79.0,90.7,32.2,optimal,optimal,optimal,↓ decreasing,→ stable,→ stable,EXCELLENT,NONE
1779522402.189,82.6,91.4,32.1,optimal,optimal,optimal,↓ decreasing,→ stable,→ stable,EXCELLENT,NONE
1779522403.19,77.2,89.3,31.9,optimal,optimal,optimal,↓ decreasing,→ stable,→ stable,EXCELLENT,NONE
1779522404.191,77.7,89.5,32.1,optimal,optimal,optimal,↓ decreasing,→ stable,→ stable,EXCELLENT,NONE
1779522405.192,82.0,88.8,31.6,optimal,optimal,optimal,↓ decreasing,→ stable,→ stable,EXCELLENT,NONE
1779522406.193,78.0,90.1,32.0,optimal,optimal,optimal,↓ decreasing,→ stable,→ stable,EXCELLENT,NONE
1779522407.194,78.2,89.7,32.0,optimal,optimal,optimal,↓ decreasing,→ stable,→ stable,EXCELLENT,NONE
1779522408.195,83.0,89.6,32.3,optimal,optimal,optimal,↓ decreasing,→ stable,→ stable,EXCELLENT,NONE
1779522409.197,81.6,90.6,32.4,optimal,optimal,optimal,→ stable,→ stable,→ stable,EXCELLENT,NONE
1779522410.198,77.2,91.1,32.4,optimal,optimal,optimal,→ stable,→ stable,→ stable,EXCELLENT,NONE
1779522411.198,81.6,89.3,31.9,optimal,optimal,optimal,→ stable,→ stable,→ stable,EXCELLENT,NONE
1779522412.199,81.3,91.4,32.3,optimal,optimal,optimal,→ stable,→ stable,→ stable,EXCELLENT,NONE
1779522413.2,79.7,89.4,32.0,optimal,optimal,optimal,↑ increasing,→ stable,→ stable,EXCELLENT,NONE
1779522414.2,78.4,90.2,32.1,optimal,optimal,optimal,↑ increasing,→ stable,→ stable,EXCELLENT,NONE
1779522415.201,78.8,91.3,31.8,optimal,optimal,optimal,→ stable,→ stable,→ stable,EXCELLENT,NONE
1779522416.202,79.0,88.9,32.0,optimal,optimal,optimal,↑ increasing,→ stable,→ stable,EXCELLENT,NONE
1779522417.203,82.8,91.0,31.9,optimal,optimal,optimal,↑ increasing,→ stable,→ stable,EXCELLENT,NONE
1779522418.203,81.2,91.1,31.9,optimal,optimal,optimal,↑ increasing,→ stable,→ stable,EXCELLENT,NONE
1779522419.204,79.1,90.3,32.3,optimal,optimal,optimal,→ stable,→ stable,→ stable,EXCELLENT,NONE
1779522420.205,77.2,89.6,32.2,optimal,optimal,optimal,→ stable,→ stable,→ stable,EXCELLENT,NONE
1779522421.206,79.3,91.5,32.2,optimal,optimal,optimal,→ stable,↑ increasing,→ stable,EXCELLENT,NONE
1779522422.207,78.0,89.5,31.7,optimal,optimal,optimal,→ stable,→ stable,→ stable,EXCELLENT,NONE
1779522423.208,78.9,89.3,32.0,optimal,optimal,optimal,↓ decreasing,→ stable,→ stable,EXCELLENT,NONE
1779522424.209,79.3,91.2,32.0,optimal,optimal,optimal,↓ decreasing,→ stable,→ stable,EXCELLENT,NONE
1779522425.21,81.2,90.2,31.9,optimal,optimal,optimal,→ stable,→ stable,→ stable,EXCELLENT,NONE
1779522426.211,82.6,88.6,32.2,optimal,optimal,optimal,→ stable,→ stable,→ stable,EXCELLENT,NONE
1779522427.212,80.9,91.3,32.2,optimal,optimal,optimal,↓ decreasing,→ stable,→ stable,EXCELLENT,NONE
1779522428.213,81.0,91.2,32.4,optimal,optimal,optimal,→ stable,→ stable,→ stable,EXCELLENT,NONE
1779522429.214,79.3,90.8,32.4,optimal,optimal,optimal,→ stable,→ stable,→ stable,EXCELLENT,NONE
1779522430.214,79.9,89.7,32.4,optimal,optimal,optimal,→ stable,→ stable,→ stable,EXCELLENT,NONE
1779522431.215,82.6,88.8,31.9,optimal,optimal,optimal,↑ increasing,→ stable,→ stable,EXCELLENT,NONE
1779522432.216,78.5,88.8,32.4,optimal,optimal,optimal,↑ increasing,→ stable,→ stable,EXCELLENT,NONE
1779522433.217,79.5,91.3,32.2,optimal,optimal,optimal,↑ increasing,→ stable,→ stable,EXCELLENT,NONE
1779522434.218,78.2,88.7,32.3,optimal,optimal,optimal,↑ increasing,→ stable,→ stable,EXCELLENT,NONE
1779522435.219,79.9,90.6,31.9,optimal,optimal,optimal,↑ increasing,→ stable,→ stable,EXCELLENT,NONE
1779522436.219,81.1,90.6,31.6,optimal,optimal,optimal,→ stable,→ stable,→ stable,EXCELLENT,NONE
1779522437.219,79.6,89.4,32.4,optimal,optimal,optimal,→ stable,→ stable,→ stable,EXCELLENT,NONE
1779522438.22,77.9,89.4,31.7,optimal,optimal,optimal,→ stable,→ stable,→ stable,EXCELLENT,NONE
1779522439.22,81.7,91.3,31.9,optimal,optimal,optimal,→ stable,→ stable,→ stable,EXCELLENT,NONE
1779522440.221,81.1,88.6,32.3,optimal,optimal,optimal,→ stable,↓ decreasing,→ stable,EXCELLENT,NONE
1779522441.222,79.8,91.3,32.2,optimal,optimal,optimal,↓ decreasing,→ stable,→ stable,EXCELLENT,NONE
1779522442.223,80.3,89.0,31.8,optimal,optimal,optimal,↓ decreasing,→ stable,→ stable,EXCELLENT,NONE
1779522443.223,78.9,90.2,31.6,optimal,optimal,optimal,↓ decreasing,→ stable,→ stable,EXCELLENT,NONE
1779522444.224,81.5,89.5,32.0,optimal,optimal,optimal,→ stable,→ stable,→ stable,EXCELLENT,NONE
1779522445.224,82.5,91.5,32.2,optimal,optimal,optimal,→ stable,→ stable,→ stable,EXCELLENT,NONE
1779522446.224,78.2,88.9,32.2,optimal,optimal,optimal,→ stable,→ stable,→ stable,EXCELLENT,NONE
1779522447.225,80.4,91.5,31.7,optimal,optimal,optimal,→ stable,→ stable,→ stable,EXCELLENT,NONE
1779522448.226,81.4,89.3,31.7,optimal,optimal,optimal,↑ increasing,→ stable,→ stable,EXCELLENT,NONE
1779522449.227,82.2,89.8,32.1,optimal,optimal,optimal,↑ increasing,→ stable,→ stable,EXCELLENT,NONE
1779522450.228,81.9,89.5,31.9,optimal,optimal,optimal,↑ increasing,→ stable,→ stable,EXCELLENT,NONE
1779522451.229,81.8,89.1,32.4,optimal,optimal,optimal,↑ increasing,→ stable,→ stable,EXCELLENT,NONE
1779522452.23,77.8,90.9,31.8,optimal,optimal,optimal,↑ increasing,→ stable,→ stable,EXCELLENT,NONE
1779522453.231,81.6,91.3,32.2,optimal,optimal,optimal,↑ increasing,→ stable,→ stable,EXCELLENT,NONE
1779522454.232,77.9,89.9,32.4,optimal,optimal,optimal,→ stable,→ stable,→ stable,EXCELLENT,NONE
1779522455.233,82.3,90.8,31.8,optimal,optimal,optimal,→ stable,→ stable,→ stable,EXCELLENT,NONE
1779522456.234,80.1,88.7,31.8,optimal,optimal,optimal,↑ increasing,→ stable,→ stable,EXCELLENT,NONE
1779522457.235,77.9,88.8,31.7,optimal,optimal,optimal,→ stable,→ stable,→ stable,EXCELLENT,NONE
1779522458.236,79.1,90.8,32.0,optimal,optimal,optimal,→ stable,→ stable,→ stable,EXCELLENT,NONE
1779522459.237,82.8,89.9,32.2,optimal,optimal,optimal,→ stable,→ stable,→ stable,EXCELLENT,NONE
1779522460.238,78.2,89.0,31.7,optimal,optimal,optimal,↓ decreasing,→ stable,→ stable,EXCELLENT,NONE
1779522461.238,79.6,89.3,32.0,optimal,optimal,optimal,↓ decreasing,→ stable,→ stable,EXCELLENT,NONE
1779522462.239,80.1,88.9,32.1,optimal,optimal,optimal,↓ decreasing,→ stable,→ stable,EXCELLENT,NONE
1779522463.24,79.2,90.5,31.9,optimal,optimal,optimal,↓ decreasing,→ stable,→ stable,EXCELLENT,NONE
1779522464.241,80.6,90.4,32.1,optimal,optimal,optimal,↓ decreasing,→ stable,→ stable,EXCELLENT,NONE
1779522465.242,79.3,89.0,32.2,optimal,optimal,optimal,↓ decreasing,↓ decreasing,→ stable,EXCELLENT,NONE
1779522466.242,80.8,90.0,31.9,optimal,optimal,optimal,↓ decreasing,→ stable,→ stable,EXCELLENT,NONE
1779522467.243,81.7,89.0,31.7,optimal,optimal,optimal,→ stable,→ stable,→ stable,EXCELLENT,NONE
1779522468.243,77.9,90.1,31.9,optimal,optimal,optimal,→ stable,→ stable,→ stable,EXCELLENT,NONE
1779522469.244,81.9,90.0,31.7,optimal,optimal,optimal,→ stable,→ stable,→ stable,EXCELLENT,NONE
1779522470.245,81.9,90.8,32.2,optimal,optimal,optimal,→ stable,→ stable,→ stable,EXCELLENT,NONE
1779522471.246,77.8,88.8,32.1,optimal,optimal,optimal,→ stable,→ stable,→ stable,EXCELLENT,NONE
1779522472.247,78.2,91.3,32.4,optimal,optimal,optimal,→ stable,→ stable,→ stable,EXCELLENT,NONE
1779522473.248,79.8,89.0,31.9,optimal,optimal,optimal,→ stable,→ stable,→ stable,EXCELLENT,NONE
1779522474.249,79.5,89.3,31.9,optimal,optimal,optimal,→ stable,→ stable,→ stable,EXCELLENT,NONE
1779522475.249,77.1,91.4,32.0,optimal,optimal,optimal,→ stable,→ stable,→ stable,EXCELLENT,NONE
1779522476.25,80.6,90.0,31.7,optimal,optimal,optimal,→ stable,→ stable,→ stable,EXCELLENT,NONE
1779522477.25,78.8,88.7,32.2,optimal,optimal,optimal,↓ decreasing,→ stable,→ stable,EXCELLENT,NONE
1779522478.251,77.4,89.6,31.8,optimal,optimal,optimal,↓ decreasing,→ stable,→ stable,EXCELLENT,NONE
1779522479.252,80.8,91.0,32.3,optimal,optimal,optimal,↓ decreasing,→ stable,→ stable,EXCELLENT,NONE
1779522480.252,82.8,89.9,31.7,optimal,optimal,optimal,↓ decreasing,→ stable,→ stable,EXCELLENT,NONE
1779522481.254,81.5,90.2,32.3,optimal,optimal,optimal,→ stable,→ stable,→ stable,EXCELLENT,NONE
1779522482.256,81.1,90.5,32.0,optimal,optimal,optimal,→ stable,→ stable,→ stable,EXCELLENT,NONE
1779522483.256,79.0,90.7,32.3,optimal,optimal,optimal,→ stable,→ stable,→ stable,EXCELLENT,NONE
1779522484.256,77.2,89.8,32.3,optimal,optimal,optimal,→ stable,→ stable,→ stable,EXCELLENT,NONE
1779522485.256,80.9,88.5,32.1,optimal,optimal,optimal,→ stable,→ stable,→ stable,EXCELLENT,NONE
1779522486.257,80.3,90.3,32.4,optimal,optimal,optimal,→ stable,→ stable,→ stable,EXCELLENT,NONE
1779522487.258,79.6,89.9,32.0,optimal,optimal,optimal,↑ increasing,→ stable,→ stable,EXCELLENT,NONE
1779522488.259,82.6,91.4,32.4,optimal,optimal,optimal,↑ increasing,→ stable,→ stable,EXCELLENT,NONE
1779522489.26,81.2,90.6,32.4,optimal,optimal,optimal,↑ increasing,→ stable,→ stable,EXCELLENT,NONE
1779522490.261,77.1,91.4,31.7,optimal,optimal,optimal,↑ increasing,→ stable,→ stable,EXCELLENT,NONE
