timestamp,speed_kmh,engine_temp_c,tire_pressure_psi,speed_status,temp_status,psi_status,speed_trend,temp_trend,psi_trend,overall_health,alerts
1779522221.849,82.8,89.8,31.6,optimal,optimal,optimal,↑ increasing,→ stable,→ stable,EXCELLENT,NONE
1779522222.85,78.3,90.8,32.2,optimal,optimal,optimal,↑ increasing,→ stable,→ stable,EXCELLENT,NONE
1779522223.85,79.5,91.0,32.2,optimal,optimal,optimal,→ stable,→ stable,→ stable,EXCELLENT,NONE
1779522224.851,79.9,90.3,31.8,optimal,optimal,optimal,→ stable,→ stable,→ stable,EXCELLENT,NONE
1779522225.852,82.9,89.4,31.9,optimal,optimal,optimal,→ stable,→ stable,→ stable,EXCELLENT,NONE
1779522226.853,79.5,90.7,32.1,optimal,optimal,optimal,→ stable,→ stable,→ stable,EXCELLENT,NONE
1779522227.854,77.0,88.9,31.7,optimal,optimal,optimal,→ stable,→ stable,→ stable,EXCELLENT,NONE
1779522228.855,82.1,89.9,32.3,optimal,optimal,optimal,→ stable,→ stable,→ stable,EXCELLENT,NONE
1779522229.855,81.8,90.2,31.6,optimal,optimal,optimal,→ stable,→ stable,→ stable,EXCELLENT,NONE
1779522230.856,80.2,88.7,31.7,optimal,optimal,optimal,→ stable,→ stable,→ stable,EXCELLENT,NONE
1779522231.857,79.9,90.9,31.9,optimal,optimal,optimal,→ stable,→ stable,→ stable,EXCELLENT,NONE
1779522232.857,79.6,89.6,32.2,optimal,optimal,optimal,→ stable,→ stable,→ stable,EXCELLENT,NONE
1779522233.858,80.8,90.6,32.2,optimal,optimal,optimal,→ stable,→ stable,→ stable,EXCELLENT,NONE
1779522234.859,78.8,90.8,31.7,optimal,optimal,optimal,→ stable,→ stable,→ stable,EXCELLENT,NONE
1779522235.86,80.4,89.3,31.7,optimal,optimal,optimal,→ stable,→ stable,→ stable,EXCELLENT,NONE
1779522236.861,77.1,89.7,32.0,optimal,optimal,optimal,→ stable,→ stable,→ stable,EXCELLENT,NONE
1779522237.861,78.4,89.3,31.6,optimal,optimal,optimal,→ stable,→ stable,→ stable,EXCELLENT,NONE
1779522238.862,82.5,88.9,32.0,optimal,optimal,optimal,→ stable,→ stable,→ stable,EXCELLENT,NONE
1779522239.863,80.4,89.8,31.8,optimal,optimal,optimal,↓ decreasing,→ stable,→ stable,EXCELLENT,NONE
1779522240.864,78.6,88.7,32.2,optimal,optimal,optimal,↓ decreasing,→ stable,→ stable,EXCELLENT,NONE
1779522241.865,82.5,91.4,31.7,optimal,optimal,optimal,→ stable,→ stable,→ stable,EXCELLENT,NONE
1779522242.866,79.5,91.0,32.3,optimal,optimal,optimal,→ stable,→ stable,→ stable,EXCELLENT,NONE
1779522243.867,82.5,89.2,32.1,optimal,optimal,optimal,→ stable,→ stable,→ stable,EXCELLENT,NONE
1779522244.868,79.7,89.1,32.3,optimal,optimal,optimal,→ stable,→ stable,→ stable,EXCELLENT,NONE
1779522245.868,80.0,88.8,32.1,optimal,optimal,optimal,→ stable,→ stable,→ stable,EXCELLENT,NONE
1779522246.869,78.0,90.1,32.4,optimal,optimal,optimal,→ stable,→ stable,→ stable,EXCELLENT,NONE
1779522247.87,78.1,88.9,31.8,optimal,optimal,optimal,→ stable,→ stable,→ stable,EXCELLENT,NONE
1779522248.871,80.4,89.8,31.6,optimal,optimal,optimal,→ stable,→ stable,→ stable,EXCELLENT,NONE
1779522249.872,82.9,89.5,32.4,optimal,optimal,optimal,→ stable,→ stable,→ stable,EXCELLENT,NONE
1779522250.872,81.9,89.9,31.7,optimal,optimal,optimal,↑ increasing,→ stable,→ stable,EXCELLENT,NONE
1779522251.873,78.4,90.8,31.9,optimal,optimal,optimal,→ stable,→ stable,→ stable,EXCELLENT,NONE
1779522252.874,79.8,91.2,32.2,optimal,optimal,optimal,→ stable,→ stable,→ stable,EXCELLENT,NONE
1779522253.875,79.2,89.5,32.2,optimal,optimal,optimal,→ stable,→ stable,→ stable,EXCELLENT,NONE
1779522254.876,82.7,90.2,32.2,optimal,optimal,optimal,→ stable,→ stable,→ stable,EXCELLENT,NONE
1779522255.875,77.8,89.6,32.4,optimal,optimal,optimal,→ stable,→ stable,→ stable,EXCELLENT,NONE
1779522256.876,82.3,91.3,32.0,optimal,optimal,optimal,→ stable,→ stable,→ stable,EXCELLENT,NONE
